episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
5100,0.9892354444444444,-129250,-39587.5,26343.344794921875,24198,0.08,39,19750.0,60,63,65,55,61,65,62,62,60
5200,0.9890243333333333,-16250,-30490.0,25065.71388671875,24679,0.23,36,26830.0,61,48,62,59,63,56,66,59,68
5300,0.9888132222222222,40000,-45565.0,24684.366923828125,25164,0.1,44,19200.0,62,76,66,68,44,60,50,54,67
5400,0.9886021111111111,-150000,-38842.5,24609.071689453125,25630,0.21,38,20570.0,48,57,53,61,62,50,58,68,57
5500,0.988391,40250,-47470.0,25002.2041796875,26088,0.23,43,17970.0,58,66,55,66,60,49,46,55,61
5600,0.9881798888888889,-155000,-48997.5,24908.026552734376,26537,0.12,45,17580.0,58,56,42,57,54,59,52,66,63
5700,0.9879687777777778,55750,-53905.0,24476.03685546875,26978,0.26,47,15810.0,53,48,59,52,68,65,47,49,53
5800,0.9877576666666666,-179000,-40570.0,25256.198408203127,27451,0.21,39,20510.0,73,58,62,49,63,46,55,65,75
5900,0.9875465555555556,21000,-42102.5,25401.844482421875,27936,0.03,40,18370.0,66,70,59,75,63,52,50,56,60
6000,0.9873354444444444,-148500,-33960.0,25032.947265625,28431,0.17,38,25140.0,57,60,44,62,63,61,76,63,66
6100,0.9871243333333334,36000,-48990.0,25452.362138671873,28895,0.3,42,15250.0,55,48,55,62,62,51,56,65,65
6200,0.9869132222222222,32750,-55252.5,24984.3382421875,29344,0.26,48,14610.0,39,57,45,60,59,59,58,59,52
6300,0.9867021111111111,-132250,-47230.0,25098.17119140625,29806,0.01,44,15750.0,36,56,61,55,57,66,45,53,69
6400,0.986491,26750,-54985.0,24991.1130078125,30268,0.16,47,13500.0,66,61,67,51,66,38,55,58,66
6500,0.9862798888888888,25500,-51902.5,24483.672158203124,30718,0.09,47,16100.0,54,60,47,50,54,62,51,61,65
6600,0.9860687777777778,-144000,-44452.5,25034.920341796875,31191,0.2,42,19030.0,59,56,62,57,49,61,65,60,63
6700,0.9858576666666666,70500,-41327.5,25731.2244140625,31649,0.08,42,21740.0,62,51,64,51,58,56,59,53,66
6800,0.9856465555555556,34000,-61530.0,25238.919267578123,32108,0.16,50,10480.0,57,58,61,55,54,58,55,54,64
6900,0.9854354444444444,34750,-41205.0,25549.46875,32577,0.2,40,19740.0,55,69,56,63,59,50,59,52,61
7000,0.9852243333333334,37750,-45427.5,25654.255234375,33030,0.16,41,17100.0,52,56,67,65,40,54,46,59,66
7100,0.9850132222222222,46500,-51040.0,25043.267158203125,33496,0.09,46,15240.0,52,59,59,59,53,57,57,56,66
7200,0.9848021111111112,18250,-56262.5,24925.51779296875,33940,0.04,51,14640.0,44,58,61,40,54,56,50,65,60
7300,0.984591,-125750,-52735.0,26536.651455078125,34421,0.1,47,15510.0,70,51,69,67,57,60,59,57,61
7400,0.9843798888888889,-140000,-37537.5,25295.485859375,34901,0.18,38,21690.0,67,61,56,70,50,49,69,60,65
7500,0.9841687777777778,39500,-41707.5,25193.290126953125,35380,0.17,40,19100.0,55,62,59,60,51,64,65,64,54
7600,0.9839576666666666,-157500,-41495.0,24634.79802734375,35850,0.2,43,22540.0,51,66,60,48,56,64,46,56,74
7700,0.9837465555555556,-145000,-54657.5,25781.996103515627,36299,0.07,49,14610.0,49,56,58,47,56,59,60,54,59
7800,0.9835354444444444,11750,-42875.0,25756.693046875,36767,0.24,39,18290.0,53,60,61,48,54,59,56,72,58
7900,0.9833243333333334,74500,-28947.5,25521.7073046875,37270,0.36,33,25830.0,55,61,49,65,62,63,61,65,77
8000,0.9831132222222222,4000,-49497.5,25924.8768359375,37750,0.18,45,16620.0,43,61,41,57,65,62,56,67,71
