episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
5100,0.9892354444444444,-129250,-39507.5,25998.866240234376,24198,0.11,39,20100.0,60,63,65,55,62,65,62,62,59
5200,0.9890243333333333,-16250,-29872.5,25427.625048828126,24679,0.23,36,27510.0,63,47,62,59,61,56,68,58,70
5300,0.9888132222222222,40000,-43687.5,24786.369609375,25164,0.1,43,20090.0,63,75,67,68,44,59,51,54,67
5400,0.9886021111111111,-150000,-38842.5,24751.15953125,25630,0.21,38,20570.0,48,57,53,61,62,50,58,68,57
5500,0.988391,40250,-47470.0,24852.53296875,26088,0.23,43,17970.0,58,66,55,66,60,49,46,55,61
5600,0.9881798888888889,-155000,-49047.5,25059.517294921876,26537,0.12,45,17530.0,58,56,42,57,55,59,52,66,62
5700,0.9879687777777778,55750,-55522.5,25183.446669921876,26978,0.26,48,15150.0,52,50,59,52,68,63,47,49,53
5800,0.9877576666666666,-179000,-39352.5,25519.37328125,27451,0.21,39,21690.0,73,58,62,49,66,45,55,65,73
5900,0.9875465555555556,21000,-43532.5,25159.87837890625,27935,0.03,41,17940.0,65,70,59,74,64,52,48,56,61
6000,0.9873354444444444,-148500,-31715.0,25606.235048828126,28432,0.17,37,26280.0,57,62,45,62,66,59,77,61,65
6100,0.9871243333333334,36000,-49690.0,25539.261337890624,28896,0.28,42,14340.0,55,48,54,61,64,51,56,66,64
6200,0.9869132222222222,32750,-53180.0,25191.97236328125,29345,0.26,47,15720.0,40,57,49,59,58,57,56,61,52
6300,0.9867021111111111,-132250,-47110.0,25715.88994140625,29805,0.0,44,15690.0,37,53,60,53,59,65,48,53,69
6400,0.986491,26750,-54612.5,25128.49802734375,30267,0.16,47,13810.0,65,62,67,49,68,38,55,59,64
6500,0.9862798888888888,25500,-52017.5,25065.56482421875,30716,0.09,47,15920.0,52,62,49,52,56,63,47,61,59
6600,0.9860687777777778,-144000,-42997.5,25389.514453125,31191,0.2,41,19440.0,59,55,63,55,51,61,66,62,62
6700,0.9858576666666666,48000,-39567.5,25304.76640625,31651,0.08,41,22450.0,62,51,65,50,60,56,60,54,64
6800,0.9856465555555556,34000,-61485.0,25692.327080078125,32110,0.16,50,10530.0,57,59,61,54,58,57,55,53,62
6900,0.9854354444444444,34750,-40037.5,26227.899443359376,32579,0.2,40,20870.0,55,69,56,62,58,50,59,55,60
7000,0.9852243333333334,37750,-45817.5,25166.98451171875,33031,0.17,41,17000.0,54,53,68,66,43,54,45,60,63
7100,0.9850132222222222,46500,-50517.5,24793.6555859375,33495,0.1,45,14950.0,52,57,57,60,55,55,57,57,66
7200,0.9848021111111112,18250,-54555.0,25284.3455859375,33941,0.04,50,15290.0,44,59,61,39,55,56,50,67,59
7300,0.984591,-125750,-52775.0,26483.02822265625,34422,0.1,47,15450.0,71,51,70,67,59,59,58,57,60
7400,0.9843798888888889,-140000,-35312.5,25311.08583984375,34904,0.18,37,22850.0,66,61,57,72,52,49,70,60,61
7500,0.9841687777777778,39500,-39067.5,25257.600517578125,35384,0.17,39,20700.0,55,61,63,61,51,65,65,62,52
7600,0.9839576666666666,-157500,-43092.5,25328.81025390625,35852,0.2,44,21950.0,51,65,60,47,59,64,47,59,67
7700,0.9837465555555556,-145000,-52910.0,25614.06822265625,36302,0.07,48,15290.0,49,57,59,49,56,58,61,54,56
7800,0.9835354444444444,11750,-41575.0,25588.99099609375,36775,0.25,38,18840.0,55,58,58,50,54,64,61,71,57
7900,0.9833243333333334,74500,-30732.5,25306.657109375,37279,0.35,34,24970.0,54,56,57,70,62,63,60,60,76
8000,0.9831132222222222,4000,-46560.0,26064.4628515625,37763,0.18,44,18410.0,47,60,41,61,60,63,55,71,73
8100,0.9829021111111111,-174250,-44130.0,25054.0843359375,38238,0.13,44,20880.0,64,54,67,55,54,68,48,61,68
8200,0.982691,64750,-29760.0,25358.587138671875,38742,0.18,34,25540.0,70,63,65,74,72,41,61,63,65
8300,0.9824798888888889,16750,-44020.0,25612.414541015623,39222,0.08,40,15900.0,54,59,64,66,47,65,65,56,58
8400,0.9822687777777778,-129000,-45057.5,25205.556611328124,39708,0.24,43,19250.0,55,65,69,57,75,44,43,65,68
8500,0.9820576666666667,36500,-52567.5,25418.479892578125,40167,0.06,47,15440.0,72,55,64,57,56,51,64,51,61
8600,0.9818465555555556,49750,-35240.0,25453.41029296875,40652,0.23,38,24130.0,68,58,72,57,58,58,69,54,59
8700,0.9816354444444444,-170250,-35265.0,25264.0933203125,41123,0.33,37,23990.0,56,46,60,65,64,62,69,58,47
8800,0.9814243333333333,41500,-62057.5,24599.39544921875,41570,0.27,51,11720.0,59,56,54,52,55,57,61,58,54
8900,0.9812132222222222,65750,-33637.5,24239.823681640624,42072,0.29,37,25070.0,56,55,68,64,67,54,53,74,67
9000,0.9810021111111111,-154500,-60785.0,24945.58470703125,42517,0.22,50,11310.0,56,56,49,40,61,65,51,55,68
9100,0.980791,90250,-33940.0,25008.18181640625,42992,0.14,41,28020.0,57,58,64,63,52,50,53,62,73
9200,0.9805798888888889,32000,-46595.0,24556.51015625,43453,0.08,42,16250.0,66,55,58,52,50,59,59,57,71
