episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
5100,0.9892354444444444,-165000,-42970.0,25109.5095703125,24167,0.16,42,19930.0,56,54,68,53,60,60,69,64,61
5200,0.9890243333333333,-128500,-33810.0,24616.8568359375,24641,0.24,38,25710.0,60,48,61,64,57,60,67,48,69
5300,0.9888132222222222,40000,-48852.5,23994.0250390625,25123,0.1,45,17000.0,62,75,66,67,45,61,49,55,64
5400,0.9886021111111111,-150000,-44272.5,24717.82677734375,25586,0.2,41,18330.0,55,51,55,56,68,56,56,65,56
5500,0.988391,40250,-44885.0,25396.253671875,26055,0.27,42,20110.0,65,66,57,65,65,52,51,52,61
5600,0.9881798888888889,-155000,-47805.0,25048.84283203125,26510,0.12,43,16730.0,58,55,46,64,53,62,48,66,61
5700,0.9879687777777778,61750,-48435.0,24781.20369140625,26962,0.27,45,19070.0,50,60,62,51,69,59,49,50,52
5800,0.9877576666666666,-179000,-38847.5,25311.233740234376,27438,0.18,39,21780.0,71,59,57,52,68,48,51,67,74
5900,0.9875465555555556,21000,-48965.0,25197.5803515625,27916,0.03,43,14650.0,64,69,56,76,61,51,46,58,61
6000,0.9873354444444444,-148500,-34020.0,24995.184609375,28407,0.17,38,24900.0,51,65,47,64,65,57,66,58,69
6100,0.9871243333333334,72000,-46917.5,24820.969697265624,28873,0.27,41,16010.0,55,47,54,61,61,50,57,68,68
6200,0.9869132222222222,32750,-55157.5,25488.65740234375,29322,0.28,48,14710.0,38,58,46,59,61,62,55,55,53
6300,0.9867021111111111,-132250,-45470.0,25252.048369140626,29788,0.04,43,16690.0,41,53,61,54,63,64,47,50,74
6400,0.986491,26750,-53782.5,24833.382001953127,30251,0.16,47,14400.0,60,59,69,49,69,41,51,56,69
6500,0.9862798888888888,25500,-54950.0,24822.435625,30701,0.13,50,16400.0,56,60,49,50,55,58,51,62,65
6600,0.9860687777777778,-144000,-42030.0,24747.51931640625,31176,0.2,41,20310.0,58,55,59,55,53,64,64,61,64
6700,0.9858576666666666,48000,-37137.5,24632.804072265626,31637,0.13,39,23360.0,66,47,63,51,62,60,61,54,63
