episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
5100,0.9892354444444444,-182000,-46965.0,24906.24921875,24039,0.09,43,16450.0,63,59,59,63,46,59,69,67,70
5200,0.9890243333333333,-130250,-48650.0,25015.03958984375,24500,0.18,45,17250.0,47,54,50,50,66,59,59,54,69
5300,0.9888132222222222,-34000,-30585.0,24385.384951171876,25001,0.19,35,24760.0,38,70,56,66,72,60,55,62,60
5400,0.9886021111111111,-150000,-37345.0,24667.2312109375,25476,0.28,39,23490.0,52,44,65,77,64,69,45,57,54
5500,0.988391,12500,-48017.5,24758.3755078125,25935,0.19,43,16290.0,42,60,51,51,72,64,48,48,65
5600,0.9881798888888889,-155000,-35605.0,24300.622197265624,26416,0.24,35,21570.0,64,57,51,63,62,54,69,60,65
5700,0.9879687777777778,55750,-42122.5,24532.27353515625,26873,0.22,40,19650.0,51,57,53,54,61,66,48,67,51
5800,0.9877576666666666,1500,-31487.5,24243.11208984375,27353,0.08,38,27020.0,62,59,65,68,61,45,58,55,69
5900,0.9875465555555556,21000,-39067.5,24891.535595703124,27832,0.14,38,20590.0,67,65,67,56,41,58,58,63,71
6000,0.9873354444444444,29000,-37055.0,24965.78296875,28314,0.21,40,24390.0,60,64,49,57,52,63,72,55,70
6100,0.9871243333333334,11000,-42495.0,24123.96771484375,28781,0.21,41,20380.0,63,48,63,63,63,56,53,63,58
6200,0.9869132222222222,-118250,-53772.5,24701.458427734375,29235,0.31,46,14430.0,50,58,51,65,61,49,63,48,59
6300,0.9867021111111111,-132250,-49502.5,23831.666611328124,29700,0.09,44,15110.0,54,62,60,56,64,45,58,63,57
6400,0.986491,9000,-52502.5,25516.05625,30161,0.24,47,16110.0,47,66,48,62,58,56,56,51,64
6500,0.9862798888888888,-10000,-46772.5,24569.02376953125,30622,0.27,42,17780.0,62,72,61,49,66,53,54,50,56
6600,0.9860687777777778,-144000,-33755.0,24547.9682421875,31110,0.21,38,25330.0,65,63,65,62,58,65,68,67,40
6700,0.9858576666666666,52750,-34550.0,24684.276513671874,31583,0.25,39,27140.0,70,54,71,59,71,42,57,67,52
6800,0.9856465555555556,-4500,-61337.5,24434.992392578126,32026,0.09,53,12480.0,48,70,46,48,56,53,58,51,61
6900,0.9854354444444444,44750,-34785.0,24502.965703125,32499,0.25,37,23560.0,57,46,61,64,49,56,61,81,55
7000,0.9852243333333334,-150750,-63160.0,24527.79193359375,32928,0.08,52,9900.0,50,63,58,54,49,57,41,42,65
7100,0.9850132222222222,35500,-36407.5,24456.520283203125,33410,0.09,36,19790.0,64,55,52,59,62,70,57,59,68
7200,0.9848021111111112,57250,-49895.0,24774.58193359375,33884,0.14,43,14200.0,50,63,62,52,55,57,53,64,68
7300,0.984591,-162000,-66892.5,24210.40279296875,34347,0.1,53,6900.0,53,60,67,58,65,41,50,52,70
7400,0.9843798888888889,-150000,-32377.5,24509.734482421874,34829,0.13,38,25720.0,57,62,50,66,65,59,66,60,54
7500,0.9841687777777778,54000,-31585.0,25211.9150390625,35316,0.24,36,25520.0,55,77,61,58,58,64,51,60,58
7600,0.9839576666666666,-138250,-41887.5,25021.7687109375,35800,0.17,42,20850.0,57,55,57,56,58,70,54,59,75
7700,0.9837465555555556,33500,-48477.5,24368.08431640625,36259,0.07,45,16480.0,46,44,56,52,64,58,64,65,56
7800,0.9835354444444444,-125500,-50355.0,24526.574609375,36712,0.08,45,15390.0,49,56,56,52,56,58,51,66,58
7900,0.9833243333333334,-5000,-29870.0,24614.62939453125,37216,0.33,34,25670.0,57,54,72,65,68,64,57,52,72
8000,0.9831132222222222,33000,-37030.0,24247.379853515624,37709,0.13,38,21630.0,63,64,45,52,63,72,61,65,71
8100,0.9829021111111111,-181750,-34147.5,24460.6791015625,38205,0.22,37,23750.0,51,52,66,59,67,55,64,70,63
8200,0.982691,75500,-17990.0,24693.936376953126,38723,0.25,29,32190.0,66,53,65,66,74,55,79,56,70
8300,0.9824798888888889,-17000,-41397.5,24284.63486328125,39201,0.2,40,20160.0,58,58,67,67,58,63,53,54,58
8400,0.9822687777777778,44250,-29127.5,23526.434990234375,39695,0.31,30,22990.0,69,50,70,62,67,49,62,57,77
8500,0.9820576666666667,65500,-44722.5,24763.337158203125,40143,0.13,44,20700.0,55,49,69,48,66,45,57,53,61
8600,0.9818465555555556,61250,-37122.5,24174.23576171875,40624,0.15,42,25460.0,55,48,67,73,66,44,57,62,64
8700,0.9816354444444444,-170250,-48845.0,24563.6909375,41084,0.28,44,17310.0,48,47,52,59,74,60,61,56,51
8800,0.9814243333333333,-120750,-48775.0,24907.6869140625,41551,0.18,45,17690.0,63,63,54,55,66,54,67,61,47
8900,0.9812132222222222,25000,-30030.0,24476.044482421876,42055,0.18,34,25260.0,65,66,71,64,60,59,67,62,55
9000,0.9810021111111111,-168000,-60760.0,24831.43517578125,42497,0.22,50,11490.0,54,64,63,46,47,54,51,57,60
9100,0.980791,7000,-40290.0,23962.354580078125,42971,0.06,41,20980.0,57,59,68,65,51,46,63,58,64
9200,0.9805798888888889,50750,-52080.0,23936.46443359375,43428,0.16,45,14510.0,58,58,57,67,63,37,52,56,67
9300,0.9803687777777778,-2000,-33655.0,24210.285869140625,43921,0.15,38,25020.0,64,56,57,65,69,57,56,64,69
9400,0.9801576666666667,59500,-50667.5,24557.86685546875,44386,0.09,44,14320.0,69,58,62,64,61,43,59,54,64
9500,0.9799465555555555,59000,-29700.0,24504.014970703123,44864,0.11,35,25820.0,54,50,63,58,60,57,59,64,67
9600,0.9797354444444445,18750,-38985.0,24932.126015625,45348,0.25,40,22650.0,57,72,58,54,56,58,60,58,68
9700,0.9795243333333333,21250,-41290.0,23640.85830078125,45845,0.1,42,20640.0,50,62,69,56,58,66,74,52,60
9800,0.9793132222222223,-140000,-51130.0,24427.760556640624,46289,0.26,48,18580.0,53,59,56,59,49,58,49,59,55
9900,0.9791021111111111,-155500,-44430.0,24392.0434765625,46767,0.18,42,18090.0,41,62,59,54,62,57,68,54,62
10000,0.978891,6750,-40005.0,24666.673583984375,47245,0.34,41,23350.0,58,61,67,47,68,73,55,52,55
10100,0.9786798888888889,-137000,-39282.5,24705.260517578125,47719,0.08,42,23060.0,59,50,59,57,53,57,61,60,77
10200,0.9784687777777777,17000,-52627.5,23852.96337890625,48183,0.19,48,16760.0,57,41,58,64,60,66,53,55,67
10300,0.9782576666666667,57250,-52682.5,25325.757802734373,48640,0.15,46,14040.0,48,46,64,65,58,47,59,53,65
10400,0.9780465555555555,43000,-37935.0,25305.9045703125,49126,0.12,39,21770.0,69,51,72,61,63,64,51,48,76
10500,0.9778354444444445,-151500,-47737.5,25140.63060546875,49593,0.11,44,16870.0,54,47,70,62,59,55,52,60,62
10600,0.9776243333333333,30750,-47282.5,24040.84646484375,50050,0.14,44,18070.0,61,54,56,39,53,61,55,66,73
10700,0.9774132222222223,-9500,-39547.5,25177.925791015627,50553,0.28,41,22660.0,45,62,54,58,85,61,63,52,68
