episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
4500,0.9905021111111111,44000,-42727.5,25497.57349609375,21305,0.06,42,19660.0,69,64,57,59,64,52,59,62,64
4600,0.990291,7000,-39425.0,25493.920498046875,21773,0.1,40,21370.0,62,51,60,72,53,67,45,60,60
4700,0.9900798888888889,-135750,-32660.0,24743.45078125,22284,0.26,37,25780.0,62,63,59,60,73,63,65,63,65
4800,0.9898687777777778,-164000,-51992.5,24953.584951171873,22741,0.19,46,15810.0,59,52,57,63,44,66,54,61,60
4900,0.9896576666666667,64750,-35127.5,25175.523125,23222,0.06,40,24590.0,48,66,64,54,50,66,64,59,58
5000,0.9894465555555556,43000,-42470.0,25049.53080078125,23705,0.12,43,20760.0,52,67,62,64,58,60,64,57,51
5100,0.9892354444444444,-129250,-39587.5,25525.7895703125,24198,0.08,39,19750.0,60,63,65,55,61,65,62,62,60
5200,0.9890243333333333,-128500,-32992.5,24726.40087890625,24674,0.23,38,26390.0,60,48,59,59,60,56,67,55,72
5300,0.9888132222222222,40000,-48700.0,24681.225615234376,25155,0.1,46,18090.0,61,76,64,67,42,61,50,55,66
5400,0.9886021111111111,-150000,-41052.5,24996.93923828125,25619,0.21,39,19490.0,50,58,55,58,63,51,55,67,57
5500,0.988391,40250,-45670.0,25182.197568359374,26080,0.23,42,18760.0,60,65,57,66,61,50,47,54,61
5600,0.9881798888888889,-155000,-49147.5,25279.11748046875,26532,0.12,45,17410.0,58,59,43,58,54,56,52,67,63
5700,0.9879687777777778,55750,-52257.5,25037.4495703125,26975,0.26,46,16420.0,53,50,61,54,67,64,49,47,51
5800,0.9877576666666666,-179000,-37415.0,25682.518466796875,27451,0.21,38,22590.0,73,60,61,50,64,46,58,63,74
5900,0.9875465555555556,21000,-43532.5,25172.7689453125,27935,0.03,41,17940.0,65,70,59,74,64,52,48,56,61
6000,0.9873354444444444,-148500,-31692.5,25609.79546875,28430,0.17,37,26380.0,57,61,45,62,63,60,77,62,65
6100,0.9871243333333334,36000,-49780.0,24222.2894140625,28894,0.28,42,14250.0,55,48,55,61,62,51,56,66,65
6200,0.9869132222222222,32750,-55762.5,25294.099248046874,29343,0.25,48,13940.0,41,56,46,59,58,60,57,59,54
6300,0.9867021111111111,-132250,-45267.5,25741.146171875,29805,0.0,43,16480.0,37,54,61,54,60,65,45,53,70
6400,0.986491,26750,-54097.5,24309.617900390625,30267,0.16,47,14400.0,68,61,66,49,68,38,57,58,65
6500,0.9862798888888888,25500,-51770.0,24670.11015625,30716,0.09,47,16230.0,53,62,48,51,56,62,48,62,60
6600,0.9860687777777778,-144000,-42997.5,24828.646572265625,31191,0.2,41,19440.0,59,55,63,55,51,61,66,62,62
6700,0.9858576666666666,70500,-39342.5,24840.286708984375,31651,0.08,41,22680.0,62,51,64,50,59,56,60,54,66
6800,0.9856465555555556,34000,-62540.0,24940.543134765627,32107,0.14,51,10230.0,55,59,59,54,58,57,55,53,61
6900,0.9854354444444444,34750,-41300.0,25082.060869140623,32576,0.2,40,19660.0,55,68,56,63,58,51,60,52,61
7000,0.9852243333333334,37750,-45340.0,25060.77572265625,33029,0.16,41,17150.0,51,57,68,66,43,53,46,57,63
7100,0.9850132222222222,46500,-49375.0,24187.82578125,33495,0.1,45,16060.0,52,58,58,60,52,58,58,55,67
7200,0.9848021111111112,18250,-54655.0,25164.11740234375,33941,0.04,50,15190.0,44,59,60,39,55,57,51,66,59
7300,0.984591,-125750,-51972.5,25587.695859375,34422,0.1,47,16270.0,70,52,70,68,57,61,58,58,57
7400,0.9843798888888889,-140000,-38960.0,25738.614189453125,34901,0.18,39,21230.0,65,62,56,69,50,49,68,61,64
7500,0.9841687777777778,39500,-38995.0,25478.43591796875,35381,0.17,39,20770.0,55,62,63,60,50,67,65,62,51
7600,0.9839576666666666,-157500,-41565.0,24878.7713671875,35851,0.2,43,22470.0,51,65,60,48,56,64,47,56,74
7700,0.9837465555555556,-145000,-53225.0,24735.287783203126,36301,0.07,48,15000.0,49,58,59,48,56,58,61,54,56
7800,0.9835354444444444,11750,-43137.5,25060.2392578125,36769,0.24,39,17970.0,51,59,58,53,58,59,56,68,57
7900,0.9833243333333334,74500,-29215.0,25240.661435546874,37272,0.36,33,25480.0,53,60,51,66,61,63,61,62,79
8000,0.9831132222222222,4000,-47185.0,26214.805146484374,37753,0.18,44,17830.0,42,62,40,58,66,63,55,67,70
8100,0.9829021111111111,-174250,-43747.5,25295.4125390625,38228,0.1,43,20220.0,66,54,68,54,58,65,53,58,65
8200,0.982691,64750,-32825.0,25603.532392578127,38729,0.2,35,23720.0,69,62,66,71,73,41,61,61,66
8300,0.9824798888888889,16750,-43472.5,25330.398056640624,39209,0.1,40,16710.0,53,59,65,63,43,69,64,55,62
8400,0.9822687777777778,-129000,-38475.0,25169.602236328126,39695,0.22,39,21650.0,54,62,72,57,72,45,46,65,67
8500,0.9820576666666667,36500,-60487.5,25839.28865234375,40143,0.07,52,13050.0,71,52,61,58,61,49,59,46,62
8600,0.9818465555555556,57000,-32390.0,24769.951259765625,40635,0.24,36,24980.0,64,63,67,56,57,59,71,58,61
8700,0.9816354444444444,-170250,-35310.0,25717.7526953125,41105,0.33,37,24000.0,56,48,59,62,61,65,67,57,51
8800,0.9814243333333333,41500,-56127.5,24725.829951171876,41560,0.27,48,14580.0,61,56,56,52,54,59,61,60,57
8900,0.9812132222222222,43500,-37265.0,25130.996357421875,42053,0.27,39,23480.0,58,57,65,64,60,54,53,71,69
9000,0.9810021111111111,-154500,-55785.0,25348.982626953126,42504,0.22,47,13230.0,58,56,47,42,60,70,51,57,68
9100,0.980791,90250,-30295.0,25137.99421875,42983,0.12,39,29320.0,57,61,62,63,52,51,56,61,73
9200,0.9805798888888889,32000,-46197.5,24407.950244140626,43446,0.1,42,16730.0,63,56,58,53,51,61,58,59,67
9300,0.9803687777777778,25750,-48917.5,26387.01587890625,43926,0.15,44,16020.0,60,57,61,61,70,45,58,59,69
9400,0.9801576666666667,33000,-60815.0,25955.4559375,44362,0.11,51,11070.0,49,70,44,57,52,41,50,60,62
9500,0.9799465555555555,7000,-36770.0,24957.208046875,44831,0.15,38,22790.0,67,53,66,58,50,61,59,56,66
9600,0.9797354444444445,45000,-33660.0,25025.327041015626,45320,0.23,36,23810.0,59,59,65,52,62,59,58,60,74
9700,0.9795243333333333,24000,-33602.5,25093.909619140624,45813,0.21,38,26290.0,74,66,67,52,54,64,58,60,72
9800,0.9793132222222223,-140000,-62227.5,24912.41130859375,46255,0.24,52,11370.0,44,60,45,57,51,53,54,61,61
9900,0.9791021111111111,12000,-38105.0,25373.278369140626,46737,0.26,38,21480.0,54,45,59,61,56,75,62,55,69
10000,0.978891,2000,-38580.0,25788.032705078123,47228,0.33,35,19230.0,65,57,70,54,62,76,57,51,64
10100,0.9786798888888889,20500,-39090.0,24756.93703125,47711,0.08,40,21220.0,57,59,61,56,59,51,64,63,70
10200,0.9784687777777777,-8000,-49145.0,25720.496162109375,48166,0.22,46,18730.0,64,48,55,69,66,43,53,54,67
10300,0.9782576666666667,37500,-44335.0,24296.558359375,48650,0.17,41,17980.0,62,43,68,66,54,64,50,75,64
10400,0.9780465555555555,62000,-47887.5,24985.856513671875,49112,0.17,44,18340.0,74,48,64,57,71,60,34,56,72
10500,0.9778354444444445,-5000,-53877.5,24993.052744140627,49588,0.23,45,12870.0,64,58,56,66,64,42,63,63,64
10600,0.9776243333333333,56000,-58947.5,25245.04701171875,50032,0.31,48,12590.0,67,49,69,45,57,56,48,55,65
10700,0.9774132222222223,-140000,-37937.5,24629.005546875,50543,0.13,39,21570.0,60,68,60,64,70,62,65,49,73
10800,0.9772021111111111,67250,-39385.0,24273.05779296875,51013,0.29,38,20670.0,51,73,68,56,63,53,47,58,52
10900,0.976991,-155000,-38667.5,25490.3242578125,51481,0.17,40,21620.0,38,58,56,58,58,57,50,60,71
11000,0.9767798888888889,47500,-45142.5,25168.0720703125,51961,0.25,43,19930.0,64,55,53,60,60,63,53,62,74
11100,0.9765687777777777,28500,-44190.0,24890.30814453125,52448,0.27,39,17140.0,73,63,57,51,65,64,52,67,68
11200,0.9763576666666667,42250,-24555.0,24362.846220703126,52947,0.26,34,30630.0,60,61,55,64,63,69,65,56,66
11300,0.9761465555555555,50000,-49160.0,25138.694365234376,53394,0.08,45,16550.0,53,58,52,61,57,47,51,60,61
11400,0.9759354444444445,-165000,-37330.0,24979.51748046875,53888,0.17,38,21410.0,62,61,58,68,61,66,53,64,63
11500,0.9757243333333333,57500,-31225.0,24697.76087890625,54365,0.04,38,26860.0,64,76,59,54,55,55,60,64,54
11600,0.9755132222222223,-189000,-48642.5,26189.981162109376,54830,0.14,44,16230.0,50,66,49,63,65,54,56,47,65
11700,0.9753021111111111,28250,-44332.5,26283.938935546874,55299,0.3,40,17910.0,54,60,68,79,64,51,46,49,52
11800,0.975091,-159250,-46767.5,25152.492578125,55755,0.06,45,18760.0,56,51,67,58,48,61,43,55,73
11900,0.9748798888888889,27500,-47005.0,24950.959130859374,56235,0.05,44,17300.0,69,50,62,48,77,51,76,48,68
12000,0.9746687777777778,32250,-45582.5,25532.209150390627,56708,0.21,42,18080.0,56,66,60,53,54,65,56,53,66
12100,0.9744576666666667,56250,-58610.0,26150.26169921875,57154,0.11,50,12410.0,57,49,42,61,73,43,71,49,58
12200,0.9742465555555555,14000,-41460.0,25485.910771484374,57644,0.25,41,21100.0,45,61,56,54,71,70,69,56,53
12300,0.9740354444444445,34500,-49430.0,24595.48640625,58116,0.16,45,17230.0,75,37,65,56,64,51,42,87,70
12400,0.9738243333333333,8000,-39615.0,25939.59052734375,58589,0.15,43,24150.0,48,58,67,58,58,57,54,56,65
12500,0.9736132222222222,24500,-45435.0,24575.655107421873,59040,0.15,44,20110.0,58,41,62,57,56,57,66,50,62
12600,0.9734021111111111,-19000,-49192.5,24513.771953125,59499,0.14,42,14450.0,60,58,62,60,49,69,54,50,57
12700,0.973191,-126000,-48365.0,25681.498251953126,59967,0.13,45,17570.0,53,64,63,71,54,46,49,52,69
12800,0.9729798888888889,22750,-42365.0,24963.880966796874,60442,0.25,42,21410.0,58,63,59,53,71,66,62,48,53
12900,0.9727687777777778,51000,-33102.5,25198.652568359375,60919,0.18,38,26060.0,61,62,72,46,66,53,56,57,65
13000,0.9725576666666667,-150000,-42725.0,24766.86666015625,61392,0.34,42,22220.0,73,53,76,68,60,54,54,62,46
13100,0.9723465555555556,-130000,-44892.5,24490.46314453125,61840,0.1,45,21180.0,57,55,58,63,46,54,50,56,66
13200,0.9721354444444444,28750,-37787.5,25364.059599609376,62313,0.1,39,22470.0,69,58,66,62,57,46,68,55,61
13300,0.9719243333333334,33000,-44055.0,24874.599443359373,62755,0.1,42,18740.0,61,42,66,57,57,58,60,46,56
13400,0.9717132222222222,71000,-39050.0,24041.255556640626,63230,0.16,39,21580.0,70,47,79,68,54,53,54,56,64
13500,0.9715021111111111,-8000,-17257.5,24876.48900390625,63742,0.09,29,31830.0,66,62,61,60,51,70,60,72,76
13600,0.971291,47750,-59062.5,25579.633359375,64186,0.06,49,11020.0,64,46,62,50,53,53,62,63,55
13700,0.9710798888888889,-117250,-26022.5,24593.321875,64696,0.12,33,27540.0,62,70,68,63,63,59,61,62,64
13800,0.9708687777777778,-153500,-47922.5,25225.46060546875,65159,0.14,44,17460.0,58,58,57,63,47,57,53,70,58
13900,0.9706576666666666,26500,-37087.5,25476.854140625,65635,0.25,39,23490.0,58,56,51,65,57,52,68,58,69
14000,0.9704465555555556,49250,-34240.0,25748.32015625,66124,0.14,37,23370.0,61,67,52,68,55,63,65,54,65
14100,0.9702354444444444,34500,-50817.5,25461.8751953125,66579,0.22,44,14980.0,45,50,52,52,64,52,65,54,66
14200,0.9700243333333334,-135500,-59507.5,24754.129609375,67039,0.13,50,11880.0,61,56,69,56,52,49,48,57,73
14300,0.9698132222222222,-152000,-42437.5,24587.24302734375,67514,0.2,42,21580.0,66,64,69,49,71,54,51,58,59
14400,0.9696021111111112,-149000,-51520.0,24412.150087890626,67988,0.2,46,16100.0,61,67,59,51,67,49,56,66,59
14500,0.969391,48500,-36722.5,24280.642041015624,68473,0.2,40,24090.0,54,72,63,56,56,54,55,68,61
14600,0.9691798888888888,74750,-55447.5,25266.38599609375,68935,0.1,46,11560.0,56,58,55,47,58,65,52,58,69
14700,0.9689687777777778,35500,-36552.5,24756.401640625,69420,0.11,39,22810.0,63,47,62,63,59,67,61,61,65
14800,0.9687576666666666,35250,-24205.0,24714.313798828123,69930,0.2,32,28100.0,59,51,58,58,77,58,63,73,72
14900,0.9685465555555556,12750,-23137.5,24539.720517578124,70447,0.12,32,29020.0,65,66,61,60,66,60,62,64,78
15000,0.9683354444444444,34000,-46462.5,25119.83693359375,70913,0.13,46,20390.0,51,59,53,60,79,46,47,62,60
15100,0.9681243333333334,81000,-37482.5,25193.93478515625,71396,0.1,39,22270.0,64,46,60,58,60,57,66,72,64
15200,0.9679132222222222,-118500,-44992.5,24421.88591796875,71895,0.21,42,17890.0,57,57,58,81,57,62,71,54,59
15300,0.9677021111111112,43500,-42197.5,24412.3614453125,72365,0.28,40,19890.0,51,60,67,49,53,56,44,66,75
15400,0.967491,-162250,-40535.0,25186.20900390625,72850,0.2,40,20590.0,50,65,55,51,67,56,59,60,72
15500,0.9672798888888889,-147500,-54935.0,24494.636982421875,73306,0.21,47,13150.0,39,64,60,63,76,54,42,35,62
15600,0.9670687777777778,-136500,-54930.0,24309.357041015624,73778,0.21,49,15540.0,51,49,52,57,72,71,56,62,53
15700,0.9668576666666666,61250,-45127.5,25703.30978515625,74243,0.23,43,19630.0,63,80,62,56,46,53,56,46,66
15800,0.9666465555555556,-130000,-57125.0,24472.343740234373,74676,0.15,49,13190.0,47,42,48,66,57,45,62,58,55
15900,0.9664354444444444,50750,-67782.5,25230.282099609376,75103,0.2,54,8840.0,48,54,50,57,68,42,44,55,57
16000,0.9662243333333334,-139500,-38002.5,25272.808642578126,75590,0.19,41,23720.0,54,65,62,61,53,56,55,66,69
16100,0.9660132222222222,-156000,-41930.0,24639.903876953125,76055,0.2,42,21740.0,55,54,55,64,58,56,54,57,67
16200,0.9658021111111111,-182500,-47970.0,24051.59861328125,76511,0.21,44,17760.0,52,63,54,53,71,55,53,49,58
16300,0.965591,-156500,-28850.0,24805.185205078124,77007,0.16,36,27830.0,53,59,55,63,59,59,68,70,63
16400,0.9653798888888889,29250,-47487.5,25454.5276171875,77469,0.29,44,18880.0,55,48,58,67,59,64,56,51,59
16500,0.9651687777777778,30500,-45927.5,25182.498359375,77937,0.1,42,16350.0,51,68,60,50,57,62,60,61,50
16600,0.9649576666666667,-149250,-39657.5,24866.1398046875,78420,0.12,39,20430.0,64,62,64,64,67,54,48,58,66
16700,0.9647465555555556,37500,-48287.5,25218.35076171875,78873,0.3,44,17940.0,50,58,51,53,52,49,72,52,66
16800,0.9645354444444445,-150000,-33457.5,24608.7380078125,79364,0.12,36,22960.0,62,54,54,49,63,69,70,64,68
16900,0.9643243333333333,19500,-36062.5,24050.61220703125,79826,0.14,40,24660.0,54,50,53,57,60,65,57,58,62
17000,0.9641132222222222,-128000,-46470.0,24681.234560546876,80293,0.12,43,17630.0,63,64,56,51,56,60,60,57,63
17100,0.9639021111111111,47000,-53742.5,25373.178994140624,80758,0.31,48,17490.0,64,60,54,63,67,50,67,51,53
17200,0.963691,6500,-34417.5,25232.39580078125,81239,0.17,38,24590.0,58,58,52,70,51,67,67,56,60
17300,0.9634798888888889,-138500,-39412.5,25300.729501953127,81696,0.22,41,22640.0,44,66,49,65,55,39,53,66,64
17400,0.9632687777777778,-129250,-34175.0,24642.825517578123,82194,0.24,37,24750.0,66,66,59,77,58,57,58,58,65
17500,0.9630576666666667,-152000,-59800.0,24561.931845703126,82636,0.06,50,10830.0,42,46,41,56,56,61,66,53,63
17600,0.9628465555555555,-138250,-39790.0,24555.031591796876,83120,0.04,40,20080.0,57,65,54,63,62,59,60,64,57
17700,0.9626354444444445,-132250,-23167.5,24921.9937109375,83616,0.16,31,28580.0,68,59,75,65,65,54,56,68,54
17800,0.9624243333333333,-29000,-40207.5,24933.851220703124,84081,0.26,40,22010.0,56,61,44,58,46,57,57,70,72
17900,0.9622132222222222,250,-42215.0,24872.60267578125,84556,0.33,42,22970.0,61,59,52,62,53,44,66,68,71
18000,0.9620021111111111,-189250,-42530.0,24999.0440234375,85030,0.19,41,19750.0,53,39,56,65,52,63,65,64,70
18100,0.961791,-130000,-37167.5,24669.70794921875,85501,0.18,37,21760.0,64,56,57,66,54,41,67,55,75
18200,0.9615798888888889,-135000,-48157.5,23805.513125,85970,0.2,46,18860.0,48,52,55,76,64,54,62,46,60
18300,0.9613687777777777,72000,-60070.0,25972.519306640625,86414,0.21,51,12730.0,50,63,43,47,74,48,48,57,64
18400,0.9611576666666667,34000,-28730.0,25329.57140625,86916,0.17,36,28590.0,76,61,61,63,56,58,61,68,74
18500,0.9609465555555555,32000,-43692.5,24619.10677734375,87395,0.15,44,20890.0,49,50,51,63,59,57,58,55,86
18600,0.9607354444444445,-160500,-39287.5,25032.90615234375,87869,0.07,40,20780.0,56,57,60,67,57,55,66,56,56
18700,0.9605243333333333,-131500,-46465.0,24811.208828125,88348,0.12,42,15540.0,43,62,49,58,64,62,59,61,64
18800,0.9603132222222223,65000,-47420.0,24243.79748046875,88825,0.11,44,17660.0,69,45,57,52,66,62,61,65,69
18900,0.9601021111111111,4750,-39152.5,24949.76234375,89296,0.26,38,20930.0,56,55,57,56,57,60,55,58,73
19000,0.959891,56000,-51870.0,24760.2421875,89764,0.27,44,14350.0,58,50,57,58,69,53,66,54,61
19100,0.9596798888888889,17000,-33650.0,24637.099453125,90263,0.09,35,21390.0,58,53,56,66,63,55,77,52,77
19200,0.9594687777777777,-155000,-50410.0,25021.20240234375,90742,0.21,45,16430.0,57,67,56,44,63,66,58,62,63
19300,0.9592576666666667,20000,-31292.5,25421.0859765625,91229,0.1,37,25860.0,54,61,57,64,68,59,60,52,66
19400,0.9590465555555555,47500,-49840.0,24532.834736328125,91685,0.25,44,16210.0,57,60,50,60,47,49,50,47,93
19500,0.9588354444444445,-128000,-44477.5,24417.406904296877,92172,0.27,41,18560.0,63,71,63,48,50,58,61,61,75
19600,0.9586243333333333,-165000,-57760.0,25671.862998046876,92635,0.1,51,13860.0,49,63,51,46,51,70,58,58,66
19700,0.9584132222222222,-158000,-44115.0,24012.930009765623,93104,0.19,41,18070.0,60,47,70,56,55,55,63,53,70
19800,0.9582021111111111,-141750,-43772.5,25131.3925,93589,0.28,42,20280.0,60,64,55,61,69,63,57,62,54
19900,0.957991,60000,-39785.0,25115.25638671875,94071,0.26,39,20860.0,50,62,62,68,60,53,47,59,71
20000,0.9577798888888889,-121500,-38182.5,23949.947314453126,94542,0.21,38,21560.0,64,65,55,57,67,75,41,56,55
20100,0.9575687777777778,-214500,-33362.5,24816.26158203125,95000,0.18,39,26970.0,51,49,60,59,54,59,41,65,71
20200,0.9573576666666667,47500,-44900.0,24077.52369140625,95465,0.04,43,18460.0,68,61,72,60,51,54,43,55,69
20300,0.9571465555555556,5000,-44522.5,24998.4940625,95928,0.35,43,21440.0,48,58,66,58,61,53,57,51,59
20400,0.9569354444444444,18000,-45285.0,25126.440634765626,96406,0.14,43,18760.0,53,54,48,61,62,61,64,59,69
20500,0.9567243333333333,-158000,-32970.0,25039.518544921873,96901,0.2,37,25050.0,61,72,60,56,69,72,56,47,63
20600,0.9565132222222222,-160000,-57170.0,24493.703076171874,97355,0.1,48,11450.0,50,64,41,69,49,47,56,65,63
20700,0.9563021111111111,48500,-46632.5,24887.953447265623,97836,0.06,43,16970.0,60,54,49,67,61,62,75,55,58
20800,0.956091,57500,-37137.5,24642.11232421875,98306,0.34,39,24310.0,57,56,56,62,62,63,46,54,71
20900,0.9558798888888889,15000,-41645.0,25142.206533203123,98779,0.13,42,21260.0,58,61,56,70,52,48,49,57,80
21000,0.9556687777777778,55750,-42462.5,24884.368916015625,99254,0.27,42,21610.0,56,50,63,63,55,53,68,65,58
21100,0.9554576666666666,-146000,-43807.5,25836.39349609375,99739,0.19,42,19500.0,57,75,65,59,58,50,62,70,46
21200,0.9552465555555556,25000,-52492.5,25339.46662109375,100000,0.16,47,15930.0,49,48,54,52,52,60,50,64,50
21300,0.9550354444444444,27750,-46777.5,25480.6658984375,100000,0.26,42,17490.0,52,52,54,64,48,60,52,48,71
21400,0.9548243333333333,63500,-38855.0,25618.67583984375,100000,0.18,38,19770.0,50,60,58,73,66,64,52,66,62
21500,0.9546132222222222,-145000,-42417.5,25087.942119140625,100000,0.12,40,18500.0,58,50,61,61,52,65,57,64,66
21600,0.9544021111111111,48500,-37252.5,25543.36296875,100000,0.12,37,20330.0,62,55,64,74,54,57,57,52,73
21700,0.954191,70500,-35012.5,25068.487109375,100000,0.14,38,23380.0,57,65,61,48,55,64,64,60,75
21800,0.9539798888888888,70500,-56665.0,25325.504453125,100000,0.18,47,12460.0,60,46,47,52,64,52,45,68,69
21900,0.9537687777777778,55750,-41635.0,25288.487490234376,100000,0.15,42,20800.0,44,54,69,66,55,45,55,55,76
22000,0.9535576666666666,32000,-56687.5,24872.057001953126,100000,0.18,49,13920.0,61,55,51,67,50,51,71,53,72
22100,0.9533465555555556,-131000,-44480.0,24239.785791015624,100000,0.19,42,18560.0,59,65,72,56,68,62,48,48,60
22200,0.9531354444444444,-232250,-43700.0,25095.510126953126,100000,0.2,40,17770.0,63,53,56,65,61,58,59,62,64
22300,0.9529243333333334,45000,-26782.5,24677.94341796875,100000,0.11,35,28730.0,63,63,56,63,58,56,70,61,59
22400,0.9527132222222222,-134000,-40152.5,24400.091728515625,100000,0.19,41,22660.0,68,58,76,64,53,60,58,53,62
22500,0.9525021111111112,-165000,-65720.0,24117.4077734375,100000,0.21,54,10350.0,55,47,48,61,67,55,48,61,62
22600,0.952291,3750,-43135.0,24449.318427734375,100000,0.16,41,18690.0,55,52,58,63,53,60,63,56,72
