episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
1700,0.9964132222222222,-122000,-40842.5,25558.299052734375,8042,0.12,39,19160.0,49,57,44,65,65,49,50,70,61
1800,0.9962021111111111,-7250,-54912.5,25744.4041796875,8501,0.29,46,13940.0,55,44,45,74,58,63,62,59,54
1900,0.995991,-7500,-46985.0,26131.658310546874,8987,0.11,44,17410.0,57,59,65,59,62,69,61,58,53
2000,0.9957798888888889,-127750,-36862.5,25904.30087890625,9472,0.18,37,21500.0,63,59,58,61,54,58,69,61,65
2100,0.9955687777777777,-151500,-31272.5,24751.843671875,9973,0.21,34,23810.0,62,63,77,57,68,48,68,64,56
2200,0.9953576666666667,12250,-55825.0,26198.60876953125,10435,0.07,48,12660.0,47,68,50,61,65,49,64,59,46
2300,0.9951465555555555,59000,-46207.5,25976.34212890625,10897,0.14,44,19900.0,70,56,59,62,44,68,51,58,64
2400,0.9949354444444445,54250,-46982.5,24969.02623046875,11346,0.06,45,18640.0,53,67,52,55,65,48,53,48,61
2500,0.9947243333333333,21500,-53330.0,25636.283857421877,11804,0.01,46,12930.0,63,54,70,42,69,46,72,48,57
2600,0.9945132222222223,-140000,-52815.0,25745.259560546874,12265,0.05,47,14830.0,60,60,54,69,55,53,72,56,42
2700,0.9943021111111111,80500,-69370.0,25659.5190234375,12694,0.25,54,7060.0,52,62,63,59,44,49,51,52,49
2800,0.994091,43500,-39542.5,25847.953935546873,13187,0.2,37,19520.0,71,60,58,62,63,57,72,67,54
2900,0.9938798888888889,-135000,-52775.0,25918.6886328125,13639,0.26,47,16370.0,49,57,53,52,70,57,58,53,52
3000,0.9936687777777777,-155000,-37340.0,24994.06802734375,14131,0.3,36,20430.0,58,45,49,68,66,60,63,73,68
3100,0.9934576666666667,67000,-38022.5,25329.060078125,14617,0.3,39,23380.0,61,53,60,53,50,66,71,64,69
3200,0.9932465555555555,10500,-41592.5,26007.992841796877,15098,0.16,39,18350.0,65,54,72,60,48,77,49,55,66
3300,0.9930354444444445,-180000,-31630.0,24830.390830078126,15604,0.19,35,24420.0,72,63,78,56,59,78,54,59,59
3400,0.9928243333333333,38500,-52240.0,24892.4821484375,16073,0.04,46,14180.0,57,62,67,58,66,58,42,58,58
3500,0.9926132222222223,-149000,-56212.5,25721.988974609376,16522,0.12,50,15620.0,61,58,51,57,61,55,50,65,52
3600,0.9924021111111111,62500,-43187.5,25729.79943359375,17001,0.16,42,19860.0,60,58,55,62,56,57,65,64,62
3700,0.992191,68750,-45695.0,25210.3168359375,17492,0.09,42,16930.0,68,78,58,70,54,63,54,62,52
3800,0.9919798888888889,17250,-48925.0,25817.684453125,17971,0.33,42,15580.0,54,68,64,59,48,65,54,66,55
3900,0.9917687777777777,38750,-43527.5,25488.33755859375,18452,0.24,41,19140.0,63,67,70,51,56,56,65,64,52
4000,0.9915576666666667,-1000,-64357.5,25581.71447265625,18905,0.15,51,8390.0,48,61,41,41,66,50,67,58,69
4100,0.9913465555555555,-156000,-49407.5,25733.14138671875,19367,0.34,42,15020.0,52,53,53,47,65,48,55,72,69
4200,0.9911354444444445,-131250,-36350.0,25214.821162109376,19855,0.07,40,23350.0,56,61,45,69,68,65,60,60,60
4300,0.9909243333333333,-225000,-36987.5,24933.080810546875,20352,0.25,37,21950.0,67,66,63,52,60,55,73,57,71
4400,0.9907132222222222,56500,-40585.0,25860.8974609375,20820,0.21,43,23850.0,52,58,60,55,56,59,71,53,56
4500,0.9905021111111111,44000,-49630.0,25247.4155859375,21295,0.06,46,16950.0,67,60,57,57,64,52,58,63,64
4600,0.990291,7000,-38027.5,25197.74013671875,21766,0.1,39,21620.0,57,51,59,65,58,66,49,60,63
4700,0.9900798888888889,-135750,-29115.0,24622.870302734376,22278,0.26,35,27140.0,59,61,60,63,76,62,65,60,65
4800,0.9898687777777778,-164000,-51380.0,25096.10505859375,22738,0.19,45,15450.0,61,53,55,63,49,65,53,57,65
4900,0.9896576666666667,64750,-38360.0,24683.2008984375,23216,0.07,42,23510.0,50,65,62,50,49,68,66,58,60
5000,0.9894465555555556,43000,-39417.5,24045.15994140625,23699,0.09,41,21540.0,54,67,65,63,62,62,60,54,50
5100,0.9892354444444444,-129250,-42232.5,25295.48619140625,24192,0.14,41,19530.0,55,62,64,52,61,65,62,64,63
5200,0.9890243333333333,-128500,-36410.0,24800.21509765625,24663,0.23,40,24940.0,54,49,60,59,61,59,66,52,65
5300,0.9888132222222222,40000,-49970.0,24913.755234375,25147,0.1,46,16930.0,64,76,66,67,49,61,50,54,61
5400,0.9886021111111111,-150000,-46082.5,24711.77302734375,25607,0.23,42,17940.0,54,52,49,60,65,52,56,66,60
5500,0.988391,40250,-48300.0,24513.527294921874,26070,0.23,44,18180.0,61,67,56,66,65,50,46,53,60
5600,0.9881798888888889,-155000,-49552.5,25111.76634765625,26525,0.11,45,16820.0,60,56,44,60,54,60,53,67,61
5700,0.9879687777777778,55750,-52507.5,24823.719208984374,26971,0.27,46,16190.0,51,55,61,53,71,61,47,49,49
5800,0.9877576666666666,-179000,-37605.0,25118.622900390626,27448,0.21,38,22360.0,73,59,63,50,65,46,56,65,73
5900,0.9875465555555556,21000,-45435.0,25302.9846875,27930,0.03,42,17110.0,65,71,57,77,62,50,48,56,61
6000,0.9873354444444444,-148500,-34667.5,25250.39189453125,28419,0.17,38,24500.0,55,62,45,60,65,58,73,58,68
6100,0.9871243333333334,36000,-48742.5,24430.036669921876,28883,0.3,42,15430.0,54,48,53,60,59,50,58,66,70
6200,0.9869132222222222,32750,-55695.0,25575.20375,29332,0.28,48,14120.0,36,57,46,57,60,60,58,58,53
6300,0.9867021111111111,-132250,-47787.5,25075.569580078125,29799,0.04,44,15410.0,41,51,61,56,61,66,46,52,74
6400,0.986491,26750,-55272.5,24534.470712890627,30261,0.2,48,14350.0,62,59,67,48,68,40,51,59,70
6500,0.9862798888888888,25500,-48510.0,25073.0303515625,30714,0.13,46,18810.0,59,57,49,53,58,58,49,61,68
6600,0.9860687777777778,-144000,-41785.0,24691.224755859374,31189,0.2,41,20670.0,60,54,62,56,51,60,66,63,63
6700,0.9858576666666666,70500,-40837.5,24567.2857421875,31647,0.08,42,22250.0,63,49,63,51,60,57,59,52,67
6800,0.9856465555555556,34000,-59885.0,24658.788896484373,32107,0.14,50,11740.0,55,58,62,55,57,58,55,50,65
6900,0.9854354444444444,34750,-42937.5,25184.900966796875,32576,0.2,41,18970.0,54,68,57,62,65,48,61,53,55
7000,0.9852243333333334,37750,-45340.0,25081.749052734376,33029,0.16,41,17150.0,51,57,68,66,42,53,46,57,64
7100,0.9850132222222222,46500,-48805.0,24307.02322265625,33495,0.09,44,15450.0,53,59,57,61,56,56,56,57,64
7200,0.9848021111111112,18250,-55235.0,25420.97560546875,33941,0.04,50,14650.0,44,58,62,41,54,56,50,65,60
7300,0.984591,-125750,-51442.5,25950.64169921875,34424,0.1,46,15970.0,75,51,75,67,59,61,55,59,56
7400,0.9843798888888889,-140000,-37197.5,24619.872705078124,34904,0.18,38,21970.0,66,60,57,70,52,49,68,60,64
7500,0.9841687777777778,39500,-39122.5,24535.940927734377,35383,0.17,39,20640.0,55,59,63,60,52,66,65,63,51
7600,0.9839576666666666,-157500,-41707.5,24263.456298828125,35853,0.2,43,22300.0,50,64,60,48,60,65,43,58,72
7700,0.9837465555555556,-145000,-54932.5,24925.039853515624,36302,0.07,49,14340.0,49,54,60,50,57,59,60,54,55
7800,0.9835354444444444,11750,-41210.0,24886.224189453125,36775,0.24,38,18930.0,54,59,61,50,53,64,60,69,57
7900,0.9833243333333334,74500,-30582.5,25301.14287109375,37279,0.35,34,25180.0,56,56,56,72,61,63,60,59,77
8000,0.9831132222222222,4000,-51917.5,25314.80125,37756,0.18,46,15160.0,45,56,42,59,65,62,55,70,68
8100,0.9829021111111111,-174250,-43842.5,26083.53939453125,38231,0.15,43,20470.0,66,53,67,54,58,66,52,59,66
8200,0.982691,64750,-31607.5,24797.931142578123,38734,0.18,34,23590.0,67,62,71,73,70,40,63,54,70
8300,0.9824798888888889,16750,-45945.0,25377.387412109376,39212,0.1,41,15240.0,52,57,65,64,46,66,60,58,62
8400,0.9822687777777778,-129000,-38575.0,25091.1318359375,39702,0.22,40,22570.0,58,62,71,58,71,45,47,65,71
8500,0.9820576666666667,36500,-59717.5,25244.209765625,40151,0.06,51,12420.0,68,54,62,57,58,44,62,50,62
8600,0.9818465555555556,49750,-34537.5,25200.181416015625,40642,0.24,37,24000.0,69,62,72,58,56,59,67,56,61
8700,0.9816354444444444,-170250,-35027.5,25147.39466796875,41114,0.33,37,24200.0,55,48,60,63,62,64,68,57,50
8800,0.9814243333333333,41500,-59930.0,24683.32515625,41566,0.27,50,12830.0,61,56,57,52,53,59,62,56,57
8900,0.9812132222222222,43500,-36537.5,23903.244462890623,42059,0.29,39,24480.0,60,55,67,62,61,55,52,74,67
9000,0.9810021111111111,-154500,-56312.5,24909.5177734375,42510,0.22,47,12680.0,57,57,47,41,61,69,51,57,68
9100,0.980791,90250,-33142.5,25470.438564453125,42989,0.14,40,27740.0,57,61,64,63,53,52,54,57,75
9200,0.9805798888888889,32000,-46495.0,24087.3737890625,43452,0.1,42,16620.0,67,53,60,52,50,59,59,59,71
9300,0.9803687777777778,25750,-47530.0,25422.82716796875,43933,0.15,43,16410.0,61,52,63,62,69,47,57,56,75
9400,0.9801576666666667,33000,-56170.0,25530.41775390625,44372,0.11,49,13800.0,55,69,48,55,51,41,55,56,64
9500,0.9799465555555555,7000,-37397.5,25139.565771484376,44839,0.15,38,22200.0,67,52,66,58,51,60,59,56,65
9600,0.9797354444444445,45000,-31552.5,24626.11857421875,45330,0.21,35,24570.0,59,56,64,53,64,60,61,59,74
9700,0.9795243333333333,24000,-31900.0,25147.38431640625,45824,0.21,37,26930.0,73,64,68,54,58,59,56,59,76
9800,0.9793132222222223,-140000,-62855.0,25235.37677734375,46266,0.24,52,10870.0,47,60,47,57,49,52,54,61,62
9900,0.9791021111111111,12000,-40230.0,24596.0821484375,46751,0.26,39,20230.0,50,48,60,60,55,73,64,54,71
10000,0.978891,2000,-37085.0,25640.8296484375,47242,0.36,34,20070.0,67,55,70,50,62,72,57,50,75
10100,0.9786798888888889,20500,-32052.5,24861.4871875,47736,0.09,36,24270.0,58,62,68,54,60,52,65,62,71
10200,0.9784687777777777,-8000,-51445.0,24935.840615234374,48190,0.21,47,17250.0,58,52,60,64,60,41,54,58,65
10300,0.9782576666666667,37500,-50487.5,25527.612421875,48663,0.17,45,15780.0,53,47,68,64,50,65,45,72,62
10400,0.9780465555555555,62000,-42977.5,24938.974130859377,49128,0.17,42,21150.0,74,45,68,55,71,64,32,58,72
10500,0.9778354444444445,-5000,-49425.0,23960.230400390625,49606,0.23,43,15150.0,63,57,57,69,64,43,62,62,64
10600,0.9776243333333333,56000,-57620.0,24077.03275390625,50050,0.27,47,12600.0,67,47,68,45,53,55,50,54,72
10700,0.9774132222222223,-140000,-36072.5,25043.30501953125,50560,0.18,39,23720.0,59,74,55,61,74,60,66,48,72
10800,0.9772021111111111,67250,-34820.0,24658.232109375,51035,0.27,36,22850.0,53,70,75,55,67,46,49,58,55
10900,0.976991,-155000,-35935.0,25943.90390625,51503,0.17,39,23200.0,36,62,57,56,62,53,51,57,70
11000,0.9767798888888889,47500,-53002.5,25098.540419921876,51982,0.29,46,15520.0,66,53,55,55,61,63,49,64,79
11100,0.9765687777777777,28500,-50212.5,25937.977265625,52468,0.27,43,15340.0,73,63,60,57,56,63,51,65,71
11200,0.9763576666666667,42250,-25555.0,24362.579765625,52969,0.29,34,29740.0,59,59,61,59,67,67,69,59,60
11300,0.9761465555555555,50000,-51910.0,25783.602763671875,53417,0.11,47,15950.0,55,59,54,58,58,46,54,60,59
11400,0.9759354444444445,-165000,-29867.5,25079.916279296875,53911,0.2,35,26360.0,61,64,64,66,59,63,52,58,68
11500,0.9757243333333333,57500,-31732.5,25540.835009765626,54387,0.1,38,26720.0,57,78,58,57,53,53,61,60,56
11600,0.9755132222222223,-189000,-48552.5,26366.859794921875,54853,0.11,44,16110.0,49,69,53,57,66,54,56,46,65
11700,0.9753021111111111,28250,-35452.5,24873.48875,55332,0.23,36,21990.0,54,65,70,78,61,56,46,49,54
11800,0.975091,-159250,-41880.0,25496.092265625,55801,0.11,43,21700.0,57,55,71,61,48,69,44,52,69
11900,0.9748798888888889,27500,-50610.0,26075.6689453125,56282,0.04,48,17210.0,60,55,68,45,73,55,80,44,61
12000,0.9746687777777778,32250,-46425.0,25535.826259765625,56762,0.21,42,17140.0,57,74,57,47,51,68,57,55,71
12100,0.9744576666666667,56250,-60145.0,25466.3258203125,57216,0.15,49,10370.0,61,47,53,57,74,45,68,47,63
12200,0.9742465555555555,14000,-35860.0,25769.9316796875,57711,0.28,38,23550.0,44,64,64,53,68,71,70,57,48
12300,0.9740354444444445,28500,-48342.5,24935.664150390625,58176,0.19,45,18400.0,70,44,61,58,62,49,42,75,74
12400,0.9738243333333333,8000,-41560.0,25790.790546875,58656,0.16,43,22420.0,50,60,69,54,62,63,61,51,60
12500,0.9736132222222222,4500,-48037.5,25915.118515625,59108,0.14,45,18270.0,60,48,62,53,56,56,66,50,61
12600,0.9734021111111111,-19000,-45152.5,26920.50421875,59572,0.21,40,17190.0,56,60,64,58,51,63,54,52,62
12700,0.973191,-126000,-42702.5,25063.73392578125,60043,0.13,42,19830.0,43,74,63,67,58,45,51,51,62
12800,0.9729798888888889,37750,-32152.5,25518.014453125,60524,0.28,37,26960.0,60,65,61,52,71,66,59,50,57
12900,0.9727687777777778,51000,-30910.0,25721.904345703126,61001,0.15,37,26820.0,56,63,63,49,66,56,55,60,65
13000,0.9725576666666667,-150000,-39370.0,25232.435791015625,61470,0.27,42,24790.0,72,56,79,63,58,55,58,59,41
13100,0.9723465555555556,-130000,-37140.0,25189.9824609375,61933,0.1,40,23550.0,55,59,60,62,50,52,56,59,65
13200,0.9721354444444444,56500,-40150.0,26014.6069921875,62416,0.04,40,19760.0,60,62,67,61,56,57,64,56,60
13300,0.9719243333333334,33000,-46997.5,25409.70486328125,62864,0.14,43,17170.0,63,44,66,56,63,61,58,49,51
13400,0.9717132222222222,71000,-43427.5,25280.56654296875,63329,0.17,41,19230.0,58,50,77,63,52,55,48,60,60
13500,0.9715021111111111,-8000,-25080.0,25685.6015625,63836,0.08,32,27180.0,66,66,66,57,55,65,60,74,64
13600,0.971291,47750,-50002.5,26055.95048828125,64287,0.1,46,17240.0,62,50,60,48,51,58,67,67,50
13700,0.9710798888888889,11750,-34845.0,25456.92919921875,64795,0.11,37,22860.0,70,65,74,57,60,67,61,61,63
13800,0.9708687777777778,14000,-46282.5,24813.592568359374,65259,0.14,44,19180.0,62,59,62,63,50,53,55,64,58
13900,0.9706576666666666,14500,-43465.0,25885.5561328125,65723,0.19,41,18810.0,54,59,42,71,68,47,64,49,64
14000,0.9704465555555556,84750,-37897.5,25405.8023828125,66198,0.08,41,23270.0,52,64,52,63,55,66,58,49,68
14100,0.9702354444444444,16000,-48710.0,25486.28373046875,66653,0.19,42,15190.0,53,53,53,54,62,46,62,58,67
14200,0.9700243333333334,-236500,-57757.5,25310.888564453126,67111,0.11,48,11530.0,63,55,62,58,57,53,50,57,66
14300,0.9698132222222222,-152000,-47587.5,25890.0541796875,67575,0.14,45,18950.0,64,61,70,49,72,54,50,49,59
14400,0.9696021111111112,-8000,-49117.5,24824.779208984375,68048,0.22,44,16890.0,63,69,65,47,63,48,58,68,55
14500,0.969391,48500,-35690.0,25571.61,68542,0.2,40,24830.0,52,76,68,59,65,48,54,64,60
14600,0.9691798888888888,74750,-48955.0,24657.800771484373,69013,0.09,44,15660.0,58,58,55,51,65,65,53,61,63
14700,0.9689687777777778,35500,-39310.0,24525.634091796874,69496,0.14,41,22310.0,62,47,67,59,66,59,59,60,66
14800,0.9687576666666666,35250,-34167.5,24633.64982421875,69996,0.21,37,23810.0,57,51,59,56,77,57,60,69,71
14900,0.9685465555555556,12750,-30057.5,24552.052373046874,70498,0.12,36,26070.0,61,66,68,60,66,55,59,58,70
15000,0.9683354444444444,34000,-39185.0,25135.53474609375,70974,0.14,42,23490.0,54,65,55,59,82,45,50,61,59
15100,0.9681243333333334,-148500,-45502.5,25667.18751953125,71455,0.15,41,16690.0,61,56,56,61,62,51,66,60,69
15200,0.9679132222222222,-118500,-46687.5,24317.89125,71950,0.21,42,16590.0,54,55,61,75,70,65,68,54,47
15300,0.9677021111111112,47500,-44540.0,25179.1565625,72421,0.26,40,17570.0,54,62,72,45,62,56,44,63,67
15400,0.967491,-162250,-43985.0,24979.968291015626,72911,0.27,41,18740.0,53,69,61,52,67,56,55,60,70
15500,0.9672798888888889,-147500,-52690.0,25332.07818359375,73372,0.24,44,13100.0,49,61,58,64,81,49,45,42,61
15600,0.9670687777777778,-136500,-43787.5,25184.393046875,73859,0.19,44,21570.0,58,45,55,58,73,68,66,70,52
15700,0.9668576666666666,-161250,-47327.5,25115.0040234375,74330,0.18,42,16060.0,64,71,62,56,62,59,63,43,55
15800,0.9666465555555556,-130000,-54477.5,24461.135595703126,74764,0.12,48,14550.0,47,37,55,65,63,46,54,59,55
15900,0.9664354444444444,50750,-63055.0,25181.97474609375,75188,0.16,53,11710.0,45,51,50,56,67,47,45,59,49
16000,0.9662243333333334,-139500,-46300.0,24960.935419921876,75679,0.19,44,18500.0,54,62,66,56,63,57,55,65,67
16100,0.9660132222222222,51000,-36057.5,25661.7572265625,76148,0.2,40,25500.0,55,62,52,50,63,58,56,53,75
16200,0.9658021111111111,-137000,-49427.5,24357.0053125,76589,0.14,46,17920.0,54,59,54,43,69,64,53,50,49
16300,0.965591,-156500,-33842.5,25158.64267578125,77075,0.11,37,23490.0,54,56,70,61,55,60,64,68,52
16400,0.9653798888888889,29250,-51465.0,25295.111796875,77541,0.28,45,15920.0,58,52,62,67,63,63,52,51,56
16500,0.9651687777777778,30500,-47875.0,25150.041875,78005,0.13,43,16150.0,56,68,55,51,54,61,59,60,56
16600,0.9649576666666667,-149250,-34760.0,25079.7040625,78487,0.06,37,22390.0,65,63,64,57,68,55,55,59,61
16700,0.9647465555555556,37500,-44192.5,25288.760654296875,78950,0.29,40,18030.0,54,58,57,53,59,47,70,54,65
16800,0.9645354444444445,-150000,-36000.0,24870.31314453125,79434,0.09,39,23090.0,59,55,56,40,68,67,70,63,65
16900,0.9643243333333333,30250,-33620.0,25356.217197265625,79901,0.12,40,26530.0,51,45,55,61,66,69,59,50,62
17000,0.9641132222222222,34000,-37070.0,24869.64716796875,80377,0.14,36,20410.0,64,64,64,49,73,56,61,57,52
17100,0.9639021111111111,47000,-46670.0,26266.60583984375,80847,0.25,43,18640.0,59,67,58,53,66,56,67,48,55
17200,0.963691,6500,-40627.5,24239.000107421874,81325,0.19,42,22990.0,63,61,66,66,49,64,59,54,59
17300,0.9634798888888889,-138500,-39032.5,24850.972451171874,81782,0.27,40,22580.0,46,62,50,69,51,40,52,65,68
17400,0.9632687777777778,-129250,-36455.0,25113.44544921875,82273,0.23,38,23140.0,65,65,58,83,56,62,61,55,51
17500,0.9630576666666667,34250,-61640.0,24858.1305078125,82715,0.07,50,9110.0,41,53,46,51,56,58,67,53,58
17600,0.9628465555555555,-138250,-35990.0,24570.52646484375,83200,0.02,39,22940.0,63,63,59,57,65,59,65,58,59
17700,0.9626354444444445,-132250,-25000.0,25653.84025390625,83696,0.13,33,28370.0,63,59,73,57,67,55,57,68,60
17800,0.9624243333333333,-29000,-48700.0,25109.14234375,84152,0.21,45,18070.0,55,59,44,57,50,60,54,62,70
17900,0.9622132222222222,250,-44202.5,25032.143154296875,84627,0.34,42,21260.0,61,59,58,59,71,45,57,63,63
18000,0.9620021111111111,-143250,-43120.0,26098.787041015625,85108,0.2,42,20360.0,57,40,60,66,55,70,64,59,67
18100,0.961791,-130000,-44720.0,25627.14326171875,85559,0.15,42,18860.0,58,52,56,66,62,42,57,43,73
18200,0.9615798888888889,-135000,-43012.5,24932.720927734375,86035,0.2,42,19970.0,52,57,62,69,69,57,59,43,60
18300,0.9613687777777777,72000,-56430.0,25174.587666015625,86481,0.22,48,13800.0,55,64,41,51,75,49,48,59,59
18400,0.9611576666666667,34000,-37705.0,24837.38181640625,86976,0.18,40,23660.0,69,64,59,59,63,64,57,65,64
18500,0.9609465555555555,-124500,-40930.0,25128.176689453125,87455,0.13,42,21340.0,48,47,52,64,62,67,55,54,78
18600,0.9607354444444445,-160500,-38710.0,25656.36166015625,87925,0.07,40,21480.0,61,64,56,59,59,59,68,54,51
18700,0.9605243333333333,-131500,-36025.0,24099.228623046874,88409,0.06,37,20290.0,48,65,53,58,68,63,54,62,61
18800,0.9603132222222223,65000,-44952.5,25412.225673828125,88889,0.1,43,19290.0,75,45,58,46,75,63,67,66,60
18900,0.9601021111111111,4750,-46502.5,24806.400517578124,89343,0.19,43,17850.0,51,52,63,49,51,63,52,60,64
19000,0.959891,56000,-56192.5,25002.565888671874,89799,0.2,47,12570.0,52,51,62,59,67,58,58,49,52
19100,0.9596798888888889,17000,-38002.5,24634.37478515625,90299,0.12,37,19220.0,58,59,58,64,69,58,76,49,67
19200,0.9594687777777777,-155000,-50782.5,25128.484716796876,90781,0.18,46,16420.0,54,67,55,46,68,70,56,60,60
19300,0.9592576666666667,20000,-33747.5,25877.46119140625,91273,0.09,38,24470.0,53,60,59,68,77,59,61,45,63
19400,0.9590465555555555,39500,-47635.0,24997.92673828125,91730,0.22,43,16970.0,55,63,52,70,51,49,48,50,74
19500,0.9588354444444445,-128000,-39945.0,25894.5144140625,92226,0.21,38,19440.0,60,73,62,50,58,64,65,59,65
19600,0.9586243333333333,-165000,-56855.0,25581.608671875,92691,0.09,51,14590.0,52,62,49,53,58,69,59,54,61
19700,0.9584132222222222,-158000,-42277.5,25846.312265625,93163,0.24,41,20290.0,59,50,75,59,50,53,65,49,71
19800,0.9582021111111111,-141750,-45907.5,25671.60193359375,93642,0.24,43,19290.0,62,64,56,52,70,64,55,66,52
19900,0.957991,50000,-39610.0,25927.92189453125,94118,0.21,39,20860.0,55,60,57,74,59,49,47,60,70
20000,0.9577798888888889,-121500,-35115.0,25296.33751953125,94593,0.19,37,23430.0,67,70,48,58,71,76,38,57,57
20100,0.9575687777777778,-214500,-43062.5,24982.001171875,95038,0.13,45,22740.0,45,53,54,53,55,69,36,57,68
20200,0.9573576666666667,47500,-41582.5,25553.535966796873,95500,0.05,42,21050.0,70,64,72,62,53,52,44,51,64
20300,0.9571465555555556,5000,-39895.0,25642.064609375,95968,0.3,41,23830.0,61,60,64,61,61,55,57,48,62
20400,0.9569354444444444,18000,-47955.0,25002.292509765626,96455,0.15,43,16100.0,55,57,55,63,71,62,60,53,66
20500,0.9567243333333333,-158250,-27972.5,25423.306123046874,96955,0.1,35,26930.0,62,70,62,54,73,76,57,46,62
20600,0.9565132222222222,-160000,-55970.0,25110.665380859376,97411,0.06,47,11260.0,47,68,42,69,51,52,53,62,59
20700,0.9563021111111111,27500,-48590.0,25788.759091796874,97883,0.05,44,15780.0,55,54,52,61,57,66,71,58,53
20800,0.956091,57500,-30987.5,25544.077587890624,98359,0.39,36,27640.0,52,60,61,67,59,64,43,52,70
20900,0.9558798888888889,15000,-44850.0,25754.230107421874,98826,0.05,44,19530.0,56,68,55,60,59,53,48,52,72
21000,0.9556687777777778,55750,-40320.0,24859.32103515625,99302,0.27,41,22710.0,57,53,68,62,53,55,65,65,55
21100,0.9554576666666666,-146000,-35747.5,25337.374326171874,99796,0.17,37,22130.0,57,79,64,51,62,55,63,69,51
21200,0.9552465555555556,25000,-55430.0,24433.852939453125,100000,0.14,48,14010.0,51,45,50,47,49,64,49,65,53
21300,0.9550354444444444,27750,-50840.0,25412.1925,100000,0.27,44,15760.0,50,53,51,61,52,62,50,46,66
21400,0.9548243333333333,78500,-37257.5,25288.464091796875,100000,0.2,38,21600.0,49,60,61,73,71,65,49,64,57
21500,0.9546132222222222,-145000,-44252.5,25056.20341796875,100000,0.14,40,17080.0,62,53,61,63,56,63,55,65,60
21600,0.9544021111111111,48500,-41767.5,24657.51962890625,100000,0.13,39,18190.0,63,53,69,69,69,59,53,49,61
21700,0.954191,70500,-30322.5,24502.351533203124,100000,0.19,35,25390.0,61,69,62,51,60,68,59,56,71
21800,0.9539798888888888,70500,-53062.5,25906.94962890625,100000,0.18,45,14090.0,63,44,47,54,59,68,45,69,59
21900,0.9537687777777778,55750,-51312.5,25659.1884765625,100000,0.11,47,16110.0,45,52,59,74,57,57,54,51,64
22000,0.9535576666666666,32000,-56175.0,25163.6469140625,100000,0.18,48,13300.0,60,56,52,73,49,56,68,52,67
22100,0.9533465555555556,-131000,-40727.5,24773.768876953123,100000,0.21,40,20440.0,64,68,78,51,66,72,47,40,61
22200,0.9531354444444444,-232250,-46877.5,25200.031689453124,100000,0.2,41,15610.0,63,53,59,61,60,56,64,60,64
22300,0.9529243333333334,45000,-35015.0,25144.501279296874,100000,0.11,39,24570.0,63,61,62,60,59,52,68,58,57
22400,0.9527132222222222,-134000,-38137.5,25076.14140625,100000,0.21,40,23610.0,66,58,80,58,60,62,57,49,62
22500,0.9525021111111112,-165000,-63827.5,24533.6806640625,100000,0.21,53,11010.0,53,46,52,60,66,59,49,64,58
22600,0.952291,3750,-38820.0,25493.822470703126,100000,0.17,39,21310.0,57,54,58,61,54,64,65,50,67
