episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
3800,0.9919798888888889,17250,-49782.5,24903.782158203125,17970,0.33,42,14740.0,54,68,66,59,48,64,55,65,54
3900,0.9917687777777777,38750,-41225.0,24237.71818359375,18453,0.27,40,20400.0,59,68,69,53,55,56,64,64,54
4000,0.9915576666666667,-1000,-62812.5,24693.454228515624,18908,0.15,49,7890.0,48,63,44,41,68,52,64,57,66
4100,0.9913465555555555,-156000,-51855.0,24935.6264453125,19370,0.32,43,13590.0,54,50,52,49,62,49,56,70,74
4200,0.9911354444444445,-131250,-35497.5,25430.813076171875,19859,0.08,39,23350.0,54,63,47,66,71,63,62,61,56
4300,0.9909243333333333,-225000,-35487.5,24829.925888671874,20359,0.25,36,22330.0,65,71,62,53,58,58,72,56,70
4400,0.9907132222222222,-119500,-42242.5,25443.73982421875,20825,0.17,44,23060.0,54,56,60,54,60,60,72,51,53
4500,0.9905021111111111,44000,-42882.5,25138.958974609373,21306,0.06,42,19500.0,69,64,57,59,62,53,59,63,64
4600,0.990291,7000,-40940.0,24956.25166015625,21774,0.1,41,20890.0,63,51,61,71,54,67,44,60,60
4700,0.9900798888888889,-135750,-34377.5,25385.6979296875,22283,0.26,38,25080.0,62,64,57,59,72,63,66,63,65
4800,0.9898687777777778,-164000,-51062.5,25349.30201171875,22742,0.19,45,15670.0,58,52,57,65,46,67,55,59,58
4900,0.9896576666666667,64750,-37637.5,25173.8022265625,23222,0.06,41,23140.0,48,67,63,54,50,65,64,60,57
5000,0.9894465555555556,43000,-42855.0,24135.76787109375,23705,0.12,43,20420.0,53,68,62,64,58,60,64,57,50
5100,0.9892354444444444,-129250,-39587.5,26127.3071484375,24198,0.08,39,19750.0,60,63,65,55,61,65,62,62,60
5200,0.9890243333333333,-128500,-36907.5,24996.563251953125,24672,0.23,40,24480.0,58,49,59,59,60,58,64,54,71
5300,0.9888132222222222,40000,-44327.5,24717.430791015624,25160,0.1,43,19500.0,65,77,65,69,44,61,52,54,66
5400,0.9886021111111111,-150000,-40360.0,25448.93890625,25624,0.21,39,20150.0,50,57,54,60,62,50,57,68,56
5500,0.988391,40250,-47572.5,24408.579248046874,26082,0.23,43,17850.0,58,65,54,67,61,50,47,53,61
5600,0.9881798888888889,-155000,-48402.5,24980.9703125,26534,0.11,45,17920.0,59,59,43,59,52,56,52,66,65
5700,0.9879687777777778,55750,-53797.5,24703.173515625,26977,0.26,47,15900.0,54,51,58,54,68,63,49,48,52
5800,0.9877576666666666,-179000,-40420.0,26227.92638671875,27450,0.21,39,20660.0,73,57,62,49,62,47,56,65,75
5900,0.9875465555555556,21000,-43800.0,25408.81521484375,27934,0.03,41,17700.0,65,69,60,77,64,51,46,58,59
6000,0.9873354444444444,-148500,-32797.5,25355.75876953125,28423,0.17,38,26340.0,56,60,44,61,63,58,74,62,67
6100,0.9871243333333334,36000,-48305.0,26084.126005859376,28890,0.3,41,14870.0,55,47,54,62,60,51,60,66,67
6200,0.9869132222222222,32750,-55427.5,25761.4291796875,29339,0.29,48,14460.0,38,57,48,59,58,60,58,58,51
6300,0.9867021111111111,-132250,-46822.5,25095.146083984375,29802,0.04,44,16310.0,38,53,61,57,58,67,44,53,70
6400,0.986491,26750,-56217.5,26149.699091796876,30264,0.2,48,13530.0,65,61,67,50,65,38,56,57,68
6500,0.9862798888888888,25500,-50340.0,25346.15501953125,30717,0.13,46,16890.0,55,61,49,53,56,62,48,61,63
6600,0.9860687777777778,-144000,-42957.5,25178.6026953125,31192,0.2,41,19520.0,60,55,63,57,52,60,66,60,62
6700,0.9858576666666666,48000,-41607.5,25557.1500390625,31650,0.08,42,21450.0,62,50,65,49,60,56,60,52,66
6800,0.9856465555555556,34000,-61192.5,25422.868125,32109,0.16,50,10740.0,56,58,62,55,57,59,55,50,63
6900,0.9854354444444444,34750,-39362.5,24996.551357421875,32578,0.2,40,21520.0,55,70,56,61,57,49,60,54,62
7000,0.9852243333333334,37750,-45395.0,24782.240966796875,33031,0.16,41,17170.0,53,54,67,66,41,55,45,60,65
7100,0.9850132222222222,46500,-48887.5,24921.34810546875,33490,0.1,44,15670.0,51,61,57,58,53,51,53,57,69
7200,0.9848021111111112,18250,-54892.5,25717.52771484375,33939,0.04,50,15020.0,46,57,60,44,52,57,52,66,61
7300,0.984591,-125750,-50117.5,25948.3078125,34417,0.06,46,16920.0,70,55,66,64,58,58,58,53,66
7400,0.9843798888888889,-140000,-37525.0,24930.68484375,34897,0.18,38,21680.0,66,60,54,71,51,49,70,60,65
7500,0.9841687777777778,39500,-40042.5,26064.02275390625,35379,0.19,39,19950.0,55,63,62,61,52,62,65,63,54
7600,0.9839576666666666,-157500,-36357.5,24915.93572265625,35853,0.2,41,25500.0,50,69,61,48,54,66,46,59,71
7700,0.9837465555555556,-145000,-54190.0,25892.57421875,36302,0.07,49,15020.0,48,56,58,49,56,59,60,54,57
7800,0.9835354444444444,11750,-41050.0,25245.3141015625,36775,0.24,38,19090.0,54,59,61,50,52,65,59,71,56
7900,0.9833243333333334,74500,-30652.5,25130.28044921875,37280,0.35,34,25150.0,56,58,56,71,62,63,60,60,75
8000,0.9831132222222222,4000,-48232.5,26524.063310546873,37765,0.18,45,17670.0,46,61,42,61,59,63,56,71,72
8100,0.9829021111111111,-174250,-44492.5,24997.441328125,38240,0.13,44,20590.0,66,54,66,56,53,68,47,61,70
8200,0.982691,64750,-30032.5,24375.310703125,38744,0.19,34,25360.0,67,61,68,73,70,43,63,57,69
8300,0.9824798888888889,16750,-42277.5,26140.856044921875,39224,0.08,39,16480.0,51,56,62,66,49,66,62,57,62
8400,0.9822687777777778,-129000,-41565.0,26190.445546875,39710,0.22,42,21450.0,53,67,70,58,73,44,41,64,69
8500,0.9820576666666667,36500,-52047.5,25419.982294921876,40165,0.07,47,16300.0,72,52,64,57,57,47,63,47,68
8600,0.9818465555555556,49750,-36420.0,25310.896884765625,40649,0.23,39,23920.0,66,58,71,60,54,59,70,58,54
8700,0.9816354444444444,-170250,-34045.0,24774.853671875,41122,0.33,36,24130.0,55,46,59,63,63,64,70,59,49
8800,0.9814243333333333,41500,-61347.5,24815.49275390625,41570,0.27,51,12400.0,59,57,54,51,54,57,61,57,57
8900,0.9812132222222222,65750,-36760.0,24429.62857421875,42063,0.29,39,24170.0,57,56,66,62,59,56,52,73,69
9000,0.9810021111111111,-154500,-57112.5,25317.3341015625,42518,0.26,47,12110.0,56,57,48,41,64,69,53,59,64
9100,0.980791,90250,-29102.5,25355.44560546875,42993,0.12,39,30440.0,54,65,64,61,49,52,49,60,75
9200,0.9805798888888889,32000,-48445.0,24180.71888671875,43452,0.08,43,15560.0,68,52,58,54,49,58,57,60,71
9300,0.9803687777777778,25750,-44910.0,25250.43775390625,43935,0.15,42,17980.0,62,53,63,65,71,47,56,58,70
9400,0.9801576666666667,30000,-56295.0,24580.546328125,44376,0.11,49,13530.0,51,73,46,60,51,38,55,57,61
9500,0.9799465555555555,7000,-37202.5,25168.3967578125,44843,0.15,38,22370.0,67,52,67,58,48,61,60,55,66
9600,0.9797354444444445,45000,-34612.5,25125.7259765625,45333,0.23,36,22780.0,59,59,65,53,63,60,58,62,70
9700,0.9795243333333333,24000,-32577.5,24955.0638671875,45826,0.21,38,27210.0,72,67,68,53,54,59,56,61,75
9800,0.9793132222222223,-140000,-67447.5,25328.85232421875,46261,0.22,55,9310.0,45,61,43,57,48,51,53,62,60
9900,0.9791021111111111,12000,-39897.5,25182.346015625,46746,0.26,39,20510.0,49,47,63,60,56,73,64,54,68
10000,0.978891,2000,-36700.0,25262.490263671876,47237,0.33,34,20190.0,68,57,71,52,62,76,56,49,68
10100,0.9786798888888889,20500,-36292.5,25848.1008203125,47723,0.09,39,23100.0,56,60,62,57,56,51,67,62,71
10200,0.9784687777777777,-8000,-50845.0,25626.623681640624,48178,0.22,47,17850.0,60,49,58,67,61,44,51,59,66
10300,0.9782576666666667,37500,-46777.5,24815.799912109374,48654,0.17,42,16610.0,58,44,64,64,55,64,48,75,62
10400,0.9780465555555555,2500,-48157.5,24942.807236328124,49115,0.17,44,18140.0,74,44,65,57,72,64,31,56,72
10500,0.9778354444444445,-5000,-52537.5,24536.105,49592,0.23,44,13220.0,65,59,56,68,64,42,63,64,61
10600,0.9776243333333333,56000,-57622.5,24957.281787109376,50036,0.31,47,12880.0,66,49,68,44,55,57,48,57,66
10700,0.9774132222222223,-140000,-39662.5,24791.4978515625,50544,0.13,40,20890.0,59,69,57,62,70,61,65,49,75
10800,0.9772021111111111,67250,-40485.0,24526.39490234375,51014,0.29,38,19600.0,50,73,69,56,63,52,48,57,52
10900,0.976991,-155000,-37805.0,24750.230458984373,51483,0.17,39,21550.0,39,59,58,57,55,55,51,60,74
11000,0.9767798888888889,47500,-41967.5,25087.39353515625,51966,0.25,41,21070.0,65,59,54,59,60,64,52,63,72
11100,0.9765687777777777,28500,-45392.5,25300.121162109375,52453,0.27,40,16880.0,71,66,57,53,65,64,53,64,65
11200,0.9763576666666667,42250,-24717.5,24976.094423828126,52952,0.26,34,30360.0,57,60,53,61,63,71,69,55,67
11300,0.9761465555555555,50000,-50445.0,25375.190283203126,53399,0.08,46,16370.0,55,60,52,61,56,48,50,59,61
11400,0.9759354444444445,-165000,-37370.0,24311.254384765623,53891,0.18,38,21540.0,61,60,60,67,61,62,53,59,70
11500,0.9757243333333333,57500,-29975.0,24859.4858984375,54369,0.04,37,26950.0,61,77,61,54,53,54,62,63,54
11600,0.9755132222222223,-189000,-49482.5,25352.632919921874,54834,0.12,44,15400.0,52,67,49,64,63,54,54,44,70
11700,0.9753021111111111,28250,-44922.5,25684.51966796875,55303,0.3,40,17480.0,57,61,69,78,59,54,46,47,55
11800,0.975091,-159250,-42777.5,25751.9306640625,55761,0.02,43,20420.0,54,52,70,59,48,60,41,56,72
11900,0.9748798888888889,27500,-50447.5,25496.0558984375,56238,0.05,46,15850.0,66,47,63,52,73,51,77,48,66
12000,0.9746687777777778,32250,-44680.0,25445.36890625,56713,0.21,42,18960.0,57,68,61,51,52,64,58,53,68
12100,0.9744576666666667,56250,-57595.0,26239.2469140625,57163,0.11,50,13320.0,57,51,43,61,70,47,67,51,60
12200,0.9742465555555555,14000,-37892.5,24311.358896484377,57656,0.27,38,21750.0,47,63,55,52,65,73,71,57,57
12300,0.9740354444444445,34500,-44007.5,24280.03759765625,58134,0.16,42,19420.0,73,39,65,56,60,51,42,88,77
12400,0.9738243333333333,8000,-42277.5,25007.564716796875,58605,0.16,44,22750.0,48,56,67,58,55,61,53,55,66
12500,0.9736132222222222,55500,-43642.5,23825.618037109376,59053,0.15,44,21850.0,57,42,59,54,58,60,63,46,66
12600,0.9734021111111111,-19000,-48660.0,24799.649140625,59511,0.14,42,15050.0,61,62,63,56,46,68,54,49,60
12700,0.973191,-126000,-46182.5,25692.66595703125,59976,0.13,45,19760.0,52,65,64,70,53,45,48,55,65
12800,0.9729798888888889,37750,-42372.5,25131.34080078125,60454,0.25,41,20550.0,55,62,59,53,70,64,65,51,54
12900,0.9727687777777778,51000,-31422.5,25950.581044921873,60932,0.22,37,26970.0,59,63,69,48,66,53,58,56,65
13000,0.9725576666666667,-150000,-45337.5,25671.786103515624,61401,0.33,43,20380.0,71,58,69,67,60,54,55,62,44
13100,0.9723465555555556,-130000,-41255.0,25502.174267578124,61854,0.09,44,23670.0,63,60,57,64,43,55,49,54,71
13200,0.9721354444444444,28750,-37210.0,25196.910693359376,62328,0.1,39,23000.0,68,62,67,62,56,45,65,55,62
13300,0.9719243333333334,33000,-45977.5,25247.92408203125,62764,0.1,43,17810.0,58,42,61,57,58,59,60,47,52
13400,0.9717132222222222,71000,-37215.0,25806.53296875,63239,0.16,38,22500.0,74,47,80,68,54,48,55,58,65
13500,0.9715021111111111,-8000,-21605.0,25004.614951171876,63750,0.08,31,29340.0,66,67,62,59,50,68,60,74,71
13600,0.971291,47750,-55567.5,25386.25095703125,64196,0.06,48,13460.0,65,47,62,52,52,52,64,63,54
13700,0.9710798888888889,-117250,-27180.0,25320.637724609376,64703,0.12,33,26530.0,64,69,69,63,61,59,59,63,64
13800,0.9708687777777778,-153500,-48842.5,25012.14017578125,65158,0.14,45,17770.0,60,58,57,62,46,59,53,65,55
13900,0.9706576666666666,26500,-37555.0,24902.009306640626,65636,0.22,39,22720.0,57,59,51,61,60,53,67,56,71
14000,0.9704465555555556,49250,-37222.5,24928.027685546876,66122,0.13,39,22250.0,61,62,52,69,56,62,63,54,68
14100,0.9702354444444444,34500,-55282.5,24908.325087890626,66573,0.22,46,12690.0,45,50,51,51,62,50,68,53,66
14200,0.9700243333333334,-135500,-56555.0,24656.517021484375,67034,0.13,49,13910.0,64,54,69,56,49,53,47,58,75
14300,0.9698132222222222,-152000,-42487.5,24473.758388671875,67505,0.16,42,21250.0,64,64,67,48,67,54,56,58,57
14400,0.9696021111111112,14000,-50367.5,24773.285107421874,67977,0.21,45,16040.0,55,67,54,50,69,52,57,63,60
14500,0.969391,48500,-37787.5,24396.2328125,68465,0.2,41,24020.0,55,73,67,57,57,53,51,66,64
14600,0.9691798888888888,56500,-55740.0,25568.9244140625,68928,0.09,46,11030.0,57,57,55,48,56,68,49,61,69
14700,0.9689687777777778,35500,-39437.5,24609.259716796874,69409,0.11,40,21150.0,66,47,61,57,59,70,57,61,69
14800,0.9687576666666666,35250,-23902.5,25156.937802734374,69919,0.22,32,28540.0,57,50,58,60,76,55,67,74,70
14900,0.9685465555555556,12750,-24555.0,24132.03462890625,70430,0.13,33,28930.0,67,66,59,62,64,62,61,64,73
15000,0.9683354444444444,34000,-46275.0,24177.46189453125,70897,0.13,45,19470.0,50,59,55,61,79,43,50,63,57
15100,0.9681243333333334,81000,-34875.0,25299.54669921875,71387,0.13,37,23140.0,62,48,56,64,60,59,72,72,59
15200,0.9679132222222222,-118500,-42480.0,24392.07916015625,71887,0.21,41,19390.0,55,57,61,78,56,63,75,54,56
15300,0.9677021111111112,43500,-45857.5,24313.60080078125,72354,0.34,42,18840.0,50,57,67,47,53,57,45,69,72
15400,0.967491,-162250,-41400.0,24918.58943359375,72849,0.23,40,19960.0,52,68,55,53,64,55,61,61,78
15500,0.9672798888888889,-147500,-56510.0,24689.537939453126,73304,0.21,48,12770.0,43,65,59,66,74,53,40,34,64
15600,0.9670687777777778,-136500,-52747.5,24730.12505859375,73776,0.21,48,16740.0,51,50,51,56,70,70,57,63,55
15700,0.9668576666666666,61250,-47557.5,24060.01962890625,74238,0.21,44,18050.0,65,79,63,52,47,52,57,46,66
15800,0.9666465555555556,-130000,-56010.0,24394.474912109374,74674,0.15,49,14330.0,49,42,49,63,56,46,64,58,58
15900,0.9664354444444444,50750,-72390.0,25077.859736328126,75098,0.19,57,7140.0,49,51,51,54,65,44,40,58,61
16000,0.9662243333333334,-139500,-35590.0,25307.259267578123,75589,0.19,40,25080.0,55,63,64,56,54,60,58,64,72
16100,0.9660132222222222,62500,-39877.5,25298.03318359375,76057,0.23,41,22980.0,56,53,58,62,54,60,55,57,69
16200,0.9658021111111111,-147500,-45772.5,24674.464501953124,76514,0.21,43,18970.0,54,63,56,47,69,60,53,49,60
16300,0.965591,-156500,-34872.5,24853.67669921875,77002,0.15,39,24750.0,52,61,53,57,58,61,65,66,67
16400,0.9653798888888889,29250,-48095.0,25300.96212890625,77463,0.31,45,19310.0,49,48,60,69,54,63,57,50,60
16500,0.9651687777777778,30500,-44245.0,24618.53818359375,77930,0.1,41,16850.0,45,70,55,48,53,65,59,60,57
16600,0.9649576666666667,-149250,-38647.5,24442.6951953125,78415,0.13,38,20690.0,66,62,65,58,67,53,51,59,70
16700,0.9647465555555556,37500,-47165.0,25020.43462890625,78874,0.25,43,17760.0,52,61,51,51,53,49,72,53,69
16800,0.9645354444444445,-150000,-34920.0,24936.452841796876,79362,0.12,37,22430.0,60,52,53,47,63,71,70,64,68
16900,0.9643243333333333,19500,-36560.0,24254.91251953125,79825,0.14,40,24110.0,55,50,51,55,60,68,57,58,64
17000,0.9641132222222222,-128000,-48775.0,24984.050576171874,80290,0.12,44,16400.0,64,65,54,52,54,61,60,57,62
17100,0.9639021111111111,47000,-46800.0,24848.570126953124,80759,0.25,44,19870.0,66,64,59,60,70,52,66,49,49
17200,0.963691,6500,-35597.5,25588.517138671876,81240,0.17,38,23400.0,57,63,54,71,47,67,66,52,61
17300,0.9634798888888889,-138500,-34320.0,24298.974482421876,81702,0.22,38,24590.0,45,64,51,67,52,42,54,67,65
17400,0.9632687777777778,-129250,-37682.5,25125.996875,82199,0.24,38,22250.0,64,65,59,75,60,58,56,58,66
17500,0.9630576666666667,-152000,-65590.0,24651.348955078123,82639,0.06,53,8070.0,41,47,39,53,55,64,67,52,63
17600,0.9628465555555555,-138250,-38975.0,25800.2055078125,83123,0.04,40,20870.0,59,64,59,60,61,59,62,57,62
17700,0.9626354444444445,-132250,-23805.0,24980.537373046875,83620,0.19,31,28170.0,66,64,74,65,65,56,56,63,54
17800,0.9624243333333333,-29000,-35767.5,24144.069365234376,84093,0.24,38,24290.0,56,64,41,58,47,60,57,71,75
17900,0.9622132222222222,250,-47340.0,24877.012392578126,84556,0.36,44,20250.0,56,56,54,56,53,47,61,63,73
18000,0.9620021111111111,-189250,-46555.0,25181.34138671875,85028,0.18,43,17570.0,53,39,57,65,54,64,64,63,66
18100,0.961791,-130000,-36922.5,25768.4985546875,85499,0.17,37,21770.0,64,51,57,66,53,43,66,57,78
18200,0.9615798888888889,-135000,-48145.0,25560.744267578124,85972,0.21,45,17890.0,49,55,57,72,61,56,59,51,62
18300,0.9613687777777777,56500,-62157.5,25898.30923828125,86415,0.21,52,11630.0,50,63,42,48,73,49,48,55,65
18400,0.9611576666666667,34000,-30475.0,25230.19603515625,86912,0.17,37,27870.0,75,62,58,64,55,56,61,69,72
18500,0.9609465555555555,-130000,-44765.0,24482.56107421875,87392,0.13,44,19690.0,50,53,54,57,57,61,56,56,86
18600,0.9607354444444445,-160500,-37637.5,25572.289755859376,87866,0.07,39,21340.0,54,55,62,64,54,57,63,55,64
18700,0.9605243333333333,-131500,-45162.5,24842.383447265624,88347,0.08,41,15740.0,48,67,51,57,58,63,56,60,69
18800,0.9603132222222223,65000,-47085.0,25476.284013671873,88826,0.05,44,17540.0,71,48,59,52,65,63,61,67,64
18900,0.9601021111111111,4750,-39905.0,25129.46796875,89291,0.26,39,20930.0,53,49,60,55,53,61,56,58,73
19000,0.959891,56000,-51150.0,24919.25458984375,89760,0.26,43,13920.0,59,52,59,60,64,54,67,55,58
19100,0.9596798888888889,17000,-32495.0,24434.53751953125,90260,0.09,34,21500.0,58,55,55,69,62,56,77,53,73
19200,0.9594687777777777,-155000,-53930.0,24928.18619140625,90735,0.19,47,14760.0,56,70,56,47,60,64,61,58,59
19300,0.9592576666666667,20000,-37977.5,24538.217197265625,91214,0.1,40,22430.0,53,58,59,64,67,58,60,52,61
19400,0.9590465555555555,47500,-50930.0,25763.700087890626,91667,0.23,44,15060.0,58,64,51,61,47,49,55,45,81
19500,0.9588354444444445,-128000,-44342.5,24600.945537109375,92155,0.29,41,18800.0,59,74,59,51,50,61,60,66,67
19600,0.9586243333333333,-165000,-54912.5,25527.990283203126,92619,0.1,50,15650.0,50,61,51,49,50,71,60,57,65
19700,0.9584132222222222,-158000,-41310.0,25124.26888671875,93094,0.26,40,20720.0,65,48,66,58,53,56,70,54,70
19800,0.9582021111111111,-141750,-47122.5,25247.71451171875,93574,0.22,44,18450.0,58,66,54,56,63,66,58,61,56
19900,0.957991,60000,-38220.0,25360.95216796875,94055,0.27,38,21780.0,53,60,60,64,59,54,51,57,76
20000,0.9577798888888889,-121500,-35042.5,25283.712646484375,94526,0.2,36,22560.0,69,61,52,59,69,72,43,54,61
20100,0.9575687777777778,-214500,-35715.0,24160.124326171874,94985,0.15,40,25170.0,48,52,59,55,50,59,45,65,74
20200,0.9573576666666667,47500,-40920.0,24746.615185546874,95453,0.05,41,20570.0,67,62,72,63,50,54,45,57,65
20300,0.9571465555555556,-500,-43505.0,25847.931943359374,95912,0.31,43,22390.0,48,57,64,54,60,56,60,51,57
20400,0.9569354444444444,18000,-45552.5,25002.94966796875,96396,0.16,42,17460.0,52,51,53,65,58,63,65,60,69
20500,0.9567243333333333,-158250,-36810.0,25508.702578125,96886,0.13,40,23570.0,63,74,64,50,65,69,53,50,65
20600,0.9565132222222222,-160000,-61610.0,24337.854072265625,97339,0.12,50,9440.0,53,65,45,66,52,49,52,68,56
20700,0.9563021111111111,48500,-46242.5,24023.605673828126,97819,0.06,43,17340.0,60,55,51,62,58,67,74,57,56
20800,0.956091,57500,-39222.5,24661.5585546875,98288,0.34,40,23330.0,58,53,57,62,60,65,48,55,69
20900,0.9558798888888889,15000,-40297.5,25154.42923828125,98766,0.06,41,21210.0,61,68,55,65,55,49,48,56,82
21000,0.9556687777777778,55750,-42717.5,25305.579052734374,99241,0.24,41,20420.0,59,49,64,54,53,52,71,62,70
21100,0.9554576666666666,-146000,-37580.0,24967.377373046875,99731,0.17,39,22240.0,56,76,61,53,64,52,63,69,52
21200,0.9552465555555556,25000,-54810.0,26108.98271484375,100000,0.17,48,15040.0,50,45,57,50,46,59,46,67,54
21300,0.9550354444444444,27750,-46875.0,24520.83525390625,100000,0.26,42,17440.0,53,51,55,63,45,58,53,49,75
21400,0.9548243333333333,63500,-36490.0,25052.67716796875,100000,0.18,38,22130.0,51,62,59,69,64,65,53,67,63
21500,0.9546132222222222,-145000,-45630.0,25234.15650390625,100000,0.12,40,15430.0,60,48,59,65,52,65,58,63,68
21600,0.9544021111111111,48500,-39530.0,25789.851689453124,100000,0.12,38,19060.0,60,50,68,70,56,58,57,53,71
21700,0.954191,70500,-28890.0,25345.7265625,100000,0.15,35,26690.0,58,70,63,48,53,64,61,59,75
21800,0.9539798888888888,70500,-56112.5,25099.26677734375,100000,0.19,46,12170.0,60,44,48,51,57,52,49,66,76
21900,0.9537687777777778,55750,-44687.5,25433.949072265626,100000,0.2,43,19280.0,46,56,68,65,52,48,54,56,76
22000,0.9535576666666666,32000,-56790.0,25290.5461328125,100000,0.16,49,13620.0,60,53,51,69,49,51,64,56,74
22100,0.9533465555555556,-131000,-42577.5,24934.5101171875,100000,0.19,42,20330.0,59,68,78,56,65,61,47,45,61
22200,0.9531354444444444,-232250,-48500.0,24221.173955078124,100000,0.2,42,15120.0,65,51,56,59,56,60,62,64,68
22300,0.9529243333333334,45000,-33535.0,24434.096162109374,100000,0.16,38,25480.0,63,61,52,63,53,55,72,59,65
22400,0.9527132222222222,-134000,-26805.0,25606.2336328125,100000,0.21,34,29000.0,73,57,81,64,52,65,59,53,70
22500,0.9525021111111112,-165000,-65537.5,24584.669443359377,100000,0.24,54,10720.0,53,48,49,58,62,54,48,60,69
22600,0.952291,3750,-45002.5,24990.4619921875,100000,0.17,41,17170.0,58,56,58,57,48,62,61,52,75
