episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
100,0.999791,-157500,-40662.5,16849.895703125,492,0.17,41,21260.0,62,72,58,70,51,63,63,52,63
200,0.9995798888888889,-157000,-47215.0,18407.781416015627,957,0.15,44,17780.0,60,64,48,55,63,63,65,55,52
300,0.9993687777777778,51000,-42242.5,19107.4786328125,1429,0.26,38,17060.0,41,65,53,54,57,65,60,66,52
400,0.9991576666666667,46750,-49567.5,19911.330146484375,1903,0.16,45,17180.0,73,55,61,57,68,62,60,55,56
500,0.9989465555555556,6250,-47052.5,20334.742900390625,2378,0.2,42,16160.0,64,49,52,71,60,66,61,66,50
600,0.9987354444444444,1000,-32002.5,20404.33708984375,2884,0.2,33,22090.0,65,73,68,68,47,69,54,67,60
700,0.9985243333333333,-150000,-61385.0,21040.77234375,3343,0.09,50,9380.0,49,56,58,50,53,57,60,67,58
800,0.9983132222222222,58750,-47802.5,20891.431708984375,3808,0.23,42,16500.0,69,54,59,59,58,65,60,57,53
900,0.9981021111111111,-185000,-61765.0,22275.435166015624,4249,0.13,53,12700.0,46,58,56,58,57,50,56,52,54
1000,0.997891,83000,-25965.0,21468.78701171875,4726,0.07,33,27070.0,60,67,59,50,62,61,72,62,44
1100,0.9976798888888889,46500,-46342.5,22431.491083984376,5196,0.16,42,16890.0,62,49,55,59,71,64,55,53,64
1200,0.9974687777777778,-125250,-52885.0,22935.137978515624,5675,0.21,47,15050.0,46,50,53,63,72,55,55,58,73
1300,0.9972576666666667,-167250,-40832.5,22491.083857421876,6164,0.2,42,23000.0,70,69,65,62,57,61,54,62,59
1400,0.9970465555555555,-130500,-47535.0,21659.94154296875,6648,0.36,42,17690.0,66,47,71,67,53,61,62,64,59
1500,0.9968354444444445,16000,-54007.5,22037.92208984375,7099,0.28,49,17330.0,51,71,48,51,49,60,62,58,52
1600,0.9966243333333333,-7250,-45055.0,22915.394580078126,7581,0.3,39,16520.0,70,46,62,80,57,59,60,63,55
1700,0.9964132222222222,-122000,-40842.5,23004.4963671875,8042,0.12,39,19160.0,49,57,44,65,65,49,50,70,61
1800,0.9962021111111111,-7250,-55142.5,22880.1363671875,8501,0.29,46,13750.0,55,45,45,73,58,63,62,60,53
1900,0.995991,-7500,-46985.0,23532.625625,8987,0.11,44,17410.0,57,59,65,59,62,69,61,58,53
2000,0.9957798888888889,-127750,-36862.5,22776.291494140623,9472,0.18,37,21500.0,63,59,58,61,54,58,69,61,65
2100,0.9955687777777777,-151500,-30965.0,22656.6726953125,9973,0.2,34,23800.0,60,64,79,58,68,47,67,64,54
2200,0.9953576666666667,12250,-55995.0,23893.638525390626,10435,0.07,48,12510.0,47,72,48,60,64,49,63,60,46
2300,0.9951465555555555,59000,-46457.5,23472.957939453125,10897,0.14,44,19650.0,70,56,59,62,44,68,52,58,63
2400,0.9949354444444445,54250,-46982.5,22707.95640625,11346,0.06,45,18640.0,53,67,52,55,66,48,53,48,60
2500,0.9947243333333333,21500,-53330.0,23719.01890625,11804,0.01,46,12930.0,63,54,70,42,69,46,72,48,57
2600,0.9945132222222223,-140000,-52865.0,23115.720732421876,12265,0.05,47,14780.0,60,60,53,69,55,53,73,56,42
2700,0.9943021111111111,80500,-69152.5,23879.253115234376,12694,0.25,54,7230.0,51,63,62,58,45,49,52,51,49
2800,0.994091,43500,-41765.0,24373.43416015625,13186,0.22,38,18120.0,69,61,59,62,64,55,69,71,51
2900,0.9938798888888889,-135000,-52525.0,24083.6021875,13638,0.26,47,16620.0,49,58,51,52,66,58,58,53,56
3000,0.9936687777777777,-155000,-39397.5,23022.01474609375,14131,0.3,37,19380.0,58,46,49,67,66,60,63,75,67
3100,0.9934576666666667,67000,-38492.5,23098.65529296875,14617,0.3,39,22870.0,60,53,58,53,52,65,72,65,68
3200,0.9932465555555555,10500,-45560.0,24564.59333984375,15092,0.16,41,16500.0,64,56,69,61,47,77,49,50,66
3300,0.9930354444444445,-180000,-31635.0,23909.4087109375,15601,0.19,35,24350.0,71,63,78,55,58,79,56,60,60
3400,0.9928243333333333,38500,-50435.0,23506.2402734375,16073,0.05,45,15060.0,55,64,67,59,64,57,43,58,60
3500,0.9926132222222223,-149000,-58965.0,24590.949267578126,16520,0.12,50,12960.0,59,59,50,61,61,56,50,62,48
3600,0.9924021111111111,62500,-41620.0,24977.009677734375,17001,0.16,41,20420.0,61,58,57,62,56,58,65,64,61
3700,0.992191,68750,-46017.5,24373.8646484375,17491,0.09,42,16590.0,67,77,56,70,54,62,57,63,51
3800,0.9919798888888889,17250,-49150.0,24600.029833984376,17970,0.33,42,15350.0,54,68,65,58,49,65,54,66,54
3900,0.9917687777777777,38750,-41225.0,24349.006689453126,18453,0.27,40,20400.0,59,68,69,53,55,56,64,64,54
4000,0.9915576666666667,-1000,-62812.5,24341.04234375,18908,0.15,49,7970.0,50,63,43,41,67,50,65,58,68
4100,0.9913465555555555,-9500,-53195.0,24619.94806640625,19373,0.32,43,12310.0,55,52,52,48,62,50,56,72,73
4200,0.9911354444444445,-131250,-33645.0,25019.64103515625,19863,0.08,38,24200.0,55,66,48,64,71,62,62,60,57
4300,0.9909243333333333,-225000,-39802.5,24220.2723828125,20360,0.25,38,20130.0,67,69,63,54,58,57,70,57,69
4400,0.9907132222222222,-119500,-42285.0,25434.64724609375,20826,0.17,44,23020.0,54,58,58,53,59,61,70,53,54
4500,0.9905021111111111,44000,-42327.5,24496.341416015624,21307,0.06,42,20130.0,71,63,57,61,61,52,59,65,63
4600,0.990291,7000,-39172.5,24813.79767578125,21778,0.1,40,21480.0,61,53,59,69,54,69,46,62,59
4700,0.9900798888888889,-135750,-34755.0,24651.814521484375,22287,0.26,38,24720.0,61,63,55,61,73,63,64,64,66
4800,0.9898687777777778,-164000,-54422.5,25191.018974609375,22742,0.19,47,14350.0,57,54,57,64,44,66,53,59,58
4900,0.9896576666666667,64750,-38685.0,24581.560419921876,23221,0.05,42,22840.0,47,66,65,53,50,66,63,60,56
5000,0.9894465555555556,43000,-40727.5,24436.81875,23705,0.12,42,21540.0,54,70,63,64,59,60,62,56,50
5100,0.9892354444444444,-129250,-39587.5,25894.283408203126,24198,0.08,39,19750.0,60,63,65,55,61,65,62,62,60
5200,0.9890243333333333,-128500,-33662.5,24139.5868359375,24674,0.23,38,25670.0,58,50,62,60,60,56,65,55,68
5300,0.9888132222222222,40000,-47197.5,24419.83078125,25155,0.1,45,18600.0,62,76,67,67,42,60,50,54,65
5400,0.9886021111111111,-150000,-41052.5,24749.16072265625,25619,0.21,39,19490.0,50,58,55,58,63,51,55,67,57
5500,0.988391,40250,-45720.0,24291.776513671874,26080,0.23,42,18710.0,60,65,57,67,61,50,47,53,61
5600,0.9881798888888889,-155000,-48402.5,24683.991337890624,26532,0.11,45,17920.0,59,59,43,59,52,56,52,66,65
5700,0.9879687777777778,55750,-53722.5,24508.651123046875,26975,0.26,47,15920.0,52,53,60,54,67,61,50,47,51
5800,0.9877576666666666,-179000,-38417.5,25686.0224609375,27452,0.21,38,21580.0,74,60,62,50,62,48,57,65,73
5900,0.9875465555555556,21000,-44152.5,25122.828828125,27936,0.03,41,17390.0,66,69,59,74,64,54,47,56,61
6000,0.9873354444444444,-148500,-31877.5,24786.826142578124,28431,0.17,37,26170.0,57,59,44,62,63,60,79,62,66
6100,0.9871243333333334,36000,-49400.0,25735.5964453125,28895,0.3,42,14860.0,55,50,53,62,61,50,56,66,66
6200,0.9869132222222222,32750,-56765.0,25148.679169921874,29343,0.25,49,13930.0,40,56,46,58,58,61,59,58,52
6300,0.9867021111111111,-132250,-45665.0,25760.199072265626,29805,0.0,43,16120.0,37,52,62,54,59,66,45,55,69
6400,0.986491,26750,-55035.0,24445.968974609375,30267,0.16,47,13450.0,66,61,67,51,67,38,55,58,65
6500,0.9862798888888888,25500,-51597.5,24368.84296875,30716,0.09,47,16440.0,55,61,48,50,54,63,48,62,63
6600,0.9860687777777778,-144000,-42827.5,24807.006064453126,31191,0.2,41,19610.0,59,55,63,56,51,62,66,61,61
6700,0.9858576666666666,48000,-39575.0,25474.200107421875,31651,0.08,41,22440.0,62,50,66,50,59,57,59,54,65
6800,0.9856465555555556,34000,-62097.5,24543.454208984374,32110,0.16,50,9920.0,57,60,59,55,58,57,56,51,63
6900,0.9854354444444444,34750,-39590.0,24955.6644921875,32579,0.2,40,21300.0,54,68,57,62,55,52,59,56,60
7000,0.9852243333333334,37750,-45837.5,24627.797421875,33031,0.17,41,16980.0,54,53,67,66,42,54,45,60,65
7100,0.9850132222222222,46500,-48837.5,24417.4476953125,33490,0.1,44,15720.0,51,62,57,57,53,51,53,57,69
7200,0.9848021111111112,18250,-57012.5,24743.90875,33939,0.04,51,13830.0,44,57,60,44,53,57,52,66,60
7300,0.984591,-125750,-47730.0,25320.94982421875,34419,0.06,45,18240.0,70,56,67,64,59,58,58,54,64
7400,0.9843798888888889,-140000,-37587.5,24538.6861328125,34899,0.18,38,21620.0,66,61,55,71,51,49,69,60,64
7500,0.9841687777777778,39500,-40387.5,25453.242353515627,35380,0.19,39,19640.0,55,61,59,61,53,63,66,64,54
7600,0.9839576666666666,-157500,-39687.5,23946.84462890625,35851,0.2,42,23270.0,50,66,60,50,56,65,45,57,72
7700,0.9837465555555556,-145000,-54505.0,25418.51857421875,36300,0.07,49,14730.0,48,57,58,48,56,59,60,54,57
7800,0.9835354444444444,11750,-40585.0,24680.2889453125,36770,0.24,38,19410.0,50,61,60,52,56,60,59,67,55
7900,0.9833243333333334,74500,-28290.0,25457.825087890626,37275,0.36,33,26530.0,57,61,53,68,62,62,59,62,78
8000,0.9831132222222222,4000,-51435.0,25270.45001953125,37755,0.18,46,15540.0,45,58,40,59,65,62,54,71,71
8100,0.9829021111111111,-174250,-45155.0,25759.75310546875,38230,0.08,44,19630.0,68,55,66,54,56,65,52,58,69
8200,0.982691,64750,-30400.0,24460.526884765626,38732,0.19,34,24980.0,66,63,67,72,71,42,63,55,69
8300,0.9824798888888889,16750,-45995.0,25480.6398046875,39210,0.1,41,15200.0,52,58,65,64,43,67,60,57,64
8400,0.9822687777777778,-129000,-39892.5,25797.377353515625,39699,0.22,41,22110.0,54,63,72,58,70,44,46,66,70
8500,0.9820576666666667,36500,-57422.5,24695.898857421875,40149,0.07,50,13990.0,69,54,62,58,55,45,60,52,64
8600,0.9818465555555556,49750,-36022.5,25566.21423828125,40639,0.24,38,23440.0,66,63,70,62,55,60,67,56,57
8700,0.9816354444444444,-170250,-36247.5,24931.64064453125,41110,0.33,37,23010.0,56,50,60,63,63,67,65,58,45
8800,0.9814243333333333,41500,-61160.0,25136.821484375,41561,0.27,51,12640.0,61,55,55,52,55,61,61,57,55
8900,0.9812132222222222,43500,-37605.0,24887.26232421875,42054,0.27,39,23220.0,59,57,65,64,58,55,52,71,71
9000,0.9810021111111111,-154500,-56080.0,25040.172294921875,42505,0.22,47,12870.0,56,55,46,42,61,71,53,56,67
9100,0.980791,90250,-26285.0,25393.9192578125,42984,0.12,37,31310.0,58,64,61,62,50,53,55,59,75
9200,0.9805798888888889,32000,-46052.5,24735.855390625,43447,0.1,42,16890.0,64,56,59,53,50,61,57,59,68
9300,0.9803687777777778,25750,-46285.0,25786.6441796875,43928,0.16,43,17760.0,63,55,63,62,70,48,53,60,70
9400,0.9801576666666667,33000,-58970.0,25371.37787109375,44368,0.11,50,11860.0,50,72,45,59,52,39,52,59,62
9500,0.9799465555555555,7000,-37202.5,25270.11669921875,44835,0.15,38,22370.0,67,52,68,58,48,60,60,55,66
9600,0.9797354444444445,45000,-33595.0,24916.74857421875,45327,0.23,36,23750.0,58,62,65,53,63,62,57,61,69
9700,0.9795243333333333,24000,-32717.5,25242.184482421875,45820,0.21,38,27090.0,72,65,67,52,56,60,57,60,76
9800,0.9793132222222223,-140000,-66460.0,25772.719853515624,46257,0.24,54,9340.0,45,63,42,57,51,54,50,61,59
9900,0.9791021111111111,12000,-38730.0,25626.64625,46741,0.26,39,21790.0,53,45,58,61,56,74,63,57,70
10000,0.978891,2000,-36652.5,25717.14654296875,47232,0.33,34,20180.0,66,57,70,53,62,78,57,51,63
10100,0.9786798888888889,20500,-34137.5,25568.479453125,47720,0.09,38,24170.0,55,60,61,57,56,51,68,63,72
10200,0.9784687777777777,-8000,-50830.0,25962.88845703125,48175,0.22,47,17870.0,59,49,56,66,63,45,52,59,65
10300,0.9782576666666667,37500,-47890.0,25103.05560546875,48655,0.17,43,16540.0,60,44,67,63,53,64,51,75,63
